PERMNO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,IssuerNm,UGVKEY,APERMNO,conm,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,costat
10107,31/10/2011,26.630000,0.069908,1222318487,8412182,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,30/11/2011,25.580000,-0.032245,1049753731,8412182,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,30/12/2011,25.960000,0.014855,1009807448,8390771,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,31/01/2012,29.530000,0.137519,1360107175,8390771,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,29/02/2012,31.740000,0.081946,987034679,8390771,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,30/03/2012,32.255000,0.016226,944544878,8400000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,30/04/2012,32.015000,-0.007441,933713437,8400866,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,31/05/2012,29.190000,-0.082204,1012395089,8400866,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,29/06/2012,30.590000,0.047962,967908513,8381000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2011,INDL,C,D,STD,USD,6.8151,A
10107,31/07/2012,29.470000,-0.036613,841518527,8383397,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,31/08/2012,30.820000,0.052751,668945725,8383397,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,28/09/2012,29.760000,-0.034393,890788659,8422000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,31/10/2012,28.540000,-0.040995,1104739018,8416462,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,30/11/2012,26.615000,-0.059531,1289596579,8416462,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,31/12/2012,26.709700,0.003558,938913066,8374000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,31/01/2013,27.450000,0.027717,1136341844,8376245,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,28/02/2013,27.800000,0.021056,773679653,8376245,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,28/03/2013,28.605000,0.028957,837253051,8349000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,30/04/2013,33.100000,0.157140,1453656091,8351107,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,31/05/2013,34.900000,0.061613,1066366752,8351107,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,28/06/2013,34.545000,-0.010172,939421244,8328000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2012,INDL,C,D,STD,USD,7.9183,A
10107,31/07/2013,31.840000,-0.078304,1103600749,8329956,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,30/08/2013,33.400000,0.056481,1044342585,8329956,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,30/09/2013,33.280000,-0.003593,1236604346,8346000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,31/10/2013,35.405000,0.063852,963302227,8347968,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,29/11/2013,38.130000,0.085174,796533108,8347968,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,31/12/2013,37.410000,-0.018883,820259013,8300000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,31/01/2014,37.840000,0.011494,925579642,8300724,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,28/02/2014,38.310000,0.019996,718265966,8300724,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,31/03/2014,40.990000,0.069956,779015310,8260000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,30/04/2014,40.400000,-0.014394,746168010,8260412,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,30/05/2014,40.940000,0.020386,574704126,8260412,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,30/06/2014,41.700000,0.018564,556634970,8239000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2013,INDL,C,D,STD,USD,9.4793,A
10107,31/07/2014,43.160000,0.035012,732782157,8239849,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,29/08/2014,45.430000,0.059097,513971706,8239849,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,30/09/2014,46.360000,0.020471,860948998,8255024,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,31/10/2014,46.950000,0.012726,853342651,8242853,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,28/11/2014,47.810000,0.024794,523010272,8242853,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,31/12/2014,46.450000,-0.028446,628726039,8218000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,30/01/2015,40.400000,-0.130248,919098299,8203785,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,27/02/2015,43.850000,0.093117,656463228,8203785,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,31/03/2015,40.655000,-0.072862,824334593,8113000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,30/04/2015,48.640000,0.196409,874589697,8089575,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,29/05/2015,46.860000,-0.030318,633156344,8089575,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,30/06/2015,44.150000,-0.057832,664934930,8027000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2014,INDL,C,D,STD,USD,10.8974,A
10107,31/07/2015,46.700000,0.057758,725687718,7997981,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,31/08/2015,43.520000,-0.061983,776960236,7997981,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,30/09/2015,44.260000,0.017004,674050097,7986000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,30/10/2015,52.640000,0.189336,858091440,7987913,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,30/11/2015,54.350000,0.039502,663496483,7987913,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,31/12/2015,55.480000,0.020791,793423412,7925000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,29/01/2016,55.090000,-0.007030,927998780,7909303,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,29/02/2016,50.880000,-0.069913,814772079,7909303,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,31/03/2016,55.230000,0.085495,641268289,7870000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,29/04/2016,49.870000,-0.097049,699859180,7860467,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,31/05/2016,53.000000,0.070338,531086961,7860467,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,30/06/2016,51.170000,-0.034528,824604951,7808000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2015,INDL,C,D,STD,USD,9.9767,A
10107,29/07/2016,56.680000,0.107680,647646066,7792515,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,31/08/2016,57.460000,0.020115,467690634,7792515,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,30/09/2016,57.600000,0.002436,527597529,7779737,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,31/10/2016,59.920000,0.040278,614856024,7775351,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,30/11/2016,60.260000,0.012337,613220376,7775351,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,30/12/2016,62.140000,0.031198,513589742,7730000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,31/01/2017,64.650000,0.040393,494495816,7727530,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,28/02/2017,63.980000,-0.004386,440945763,7727530,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,31/03/2017,65.860000,0.029384,489238264,7723000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,28/04/2017,68.460000,0.039478,433325382,7720515,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,31/05/2017,69.840000,0.025890,517417041,7720515,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,30/06/2017,68.930000,-0.013030,630576160,7708000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2016,INDL,C,D,STD,USD,9.2209,A
10107,31/07/2017,72.700000,0.054693,470188230,7702244,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,31/08/2017,74.770000,0.033951,443305682,7702244,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,29/09/2017,74.490000,-0.003745,376672284,7715433,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,31/10/2017,83.180000,0.116660,451187306,7714590,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,30/11/2017,84.170000,0.017024,422076011,7714590,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,29/12/2017,85.540000,0.016277,466325295,7705000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,31/01/2018,95.010000,0.110708,574460285,7699793,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,28/02/2018,93.770000,-0.008487,725708530,7699793,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,29/03/2018,91.270000,-0.026661,750719525,7690000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,30/04/2018,93.520000,0.024652,669923635,7683198,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,31/05/2018,98.840000,0.061455,509126718,7683198,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,29/06/2018,98.610000,-0.002327,601807275,7677000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2017,INDL,C,D,STD,USD,9.3921,A
10107,31/07/2018,106.080000,0.075753,567904399,7668217,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,31/08/2018,112.330000,0.063049,456566111,7668217,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,28/09/2018,114.370000,0.018161,479933119,7680000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,31/10/2018,106.810000,-0.066101,927962310,7676219,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,30/11/2018,110.890000,0.042748,719953323,7676219,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,31/12/2018,101.570000,-0.084047,944326915,7683000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,31/01/2019,104.430000,0.028158,714035583,7672213,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,28/02/2019,112.030000,0.077382,468875718,7672213,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,29/03/2019,117.940000,0.052754,589346495,7666000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,30/04/2019,130.600000,0.107343,433069356,7662818,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,31/05/2019,123.680000,-0.049529,547231976,7662818,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,28/06/2019,133.960000,0.083118,507769310,7643000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2018,INDL,C,D,STD,USD,10.7748,A
10107,31/07/2019,136.270000,0.017244,483553449,7635409,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,30/08/2019,137.860000,0.015141,585380953,7635409,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,30/09/2019,139.030000,0.008487,477742690,7634000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,31/10/2019,143.370000,0.031216,562718162,7628806,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,29/11/2019,151.380000,0.059469,393034010,7628806,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,31/12/2019,157.700000,0.041749,452022234,7611000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,31/01/2020,170.230000,0.079455,558834578,7606047,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,28/02/2020,162.010000,-0.045696,886595863,7606047,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,31/03/2020,157.710000,-0.026542,1610246840,7590000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,30/04/2020,179.210000,0.136326,984642782,7583440,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,29/05/2020,183.250000,0.025352,688042434,7583440,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,30/06/2020,203.510000,0.110559,763796891,7571000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2019,INDL,C,D,STD,USD,13.3887,A
10107,31/07/2020,205.010000,0.007371,769105326,7567653,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,31/08/2020,225.530000,0.102768,691158533,7567653,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,30/09/2020,210.330000,-0.067397,767607630,7564000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,30/10/2020,202.470000,-0.037370,630777799,7560496,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,30/11/2020,214.070000,0.060097,573125251,7560496,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,31/12/2020,222.420000,0.039006,595382921,7546000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,29/01/2021,231.960000,0.042892,648567736,7542216,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,26/02/2021,232.380000,0.004108,490014008,7542216,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,31/03/2021,235.770000,0.014588,724921456,7534000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,30/04/2021,252.180000,0.069602,568135944,7531575,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,28/05/2021,249.680000,-0.007633,494768872,7531575,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,30/06/2021,270.900000,0.084989,508022444,7519000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2020,INDL,C,D,STD,USD,15.6259,A
10107,30/07/2021,284.910000,0.051717,522079378,7514891,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,31/08/2021,301.880000,0.061604,441547091,7514891,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,30/09/2021,281.920000,-0.066119,502335375,7507897,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,29/10/2021,331.620000,0.176291,515751271,7507980,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,30/11/2021,330.590000,-0.001283,509154278,7507980,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,31/12/2021,336.320000,0.017333,625077325,7507980,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,31/01/2022,310.980000,-0.075345,946028470,7496866,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,28/02/2022,298.790000,-0.037210,690597465,7496866,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,31/03/2022,308.310000,0.031862,735146574,7483000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,29/04/2022,277.520000,-0.099867,626371755,7479033,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,31/05/2022,271.870000,-0.017968,742064521,7479033,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,30/06/2022,256.830000,-0.055321,621063752,7464000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2021,INDL,C,D,STD,USD,18.8839,A
10107,29/07/2022,280.740000,0.093097,534174515,7457892,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,31/08/2022,261.470000,-0.066658,476682623,7457892,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,30/09/2022,232.900000,-0.109267,574648809,7457000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,31/10/2022,232.130000,-0.003306,670394004,7454473,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,30/11/2022,255.140000,0.102217,614529642,7454473,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,30/12/2022,239.820000,-0.060045,599181776,7447000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,31/01/2023,247.810000,0.033317,665304232,7443804,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,28/02/2023,249.420000,0.009038,614846885,7443804,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,31/03/2023,288.300000,0.155882,746927350,7437000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,28/04/2023,307.260000,0.065765,550659873,7435488,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,31/05/2023,328.390000,0.071084,599205956,7435488,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,30/06/2023,340.540000,0.036999,547022507,7432000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2022,INDL,C,D,STD,USD,22.3127,A
10107,31/07/2023,335.920000,-0.013567,665859192,7429764,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,31/08/2023,327.760000,-0.022221,479228310,7429764,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,29/09/2023,315.750000,-0.036643,416347989,7429031,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,31/10/2023,338.110000,0.070816,539943234,7432262,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,30/11/2023,378.910000,0.122944,560243830,7432262,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,29/12/2023,376.040000,-0.007574,518555283,7432262,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,31/01/2024,397.580000,0.057281,525608632,7430436,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,29/02/2024,413.640000,0.042300,442126929,7430436,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,28/03/2024,420.720000,0.017116,423678429,7432306,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,30/04/2024,389.330000,-0.074610,436089247,7432306,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,31/05/2024,415.130000,0.068158,409592388,7432306,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,28/06/2024,446.950000,0.076651,339807109,7434000,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2023,INDL,C,D,STD,USD,27.7480,A
10107,31/07/2024,418.350000,-0.063989,436168320,7433038,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2024,INDL,C,D,STD,USD,36.1147,A
10107,30/08/2024,417.140000,-0.001116,448964596,7433038,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2024,INDL,C,D,STD,USD,36.1147,A
10107,30/09/2024,430.300000,0.031548,375049418,7434436,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2024,INDL,C,D,STD,USD,36.1147,A
10107,31/10/2024,406.350000,-0.055659,437102757,7434881,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2024,INDL,C,D,STD,USD,36.1147,A
10107,29/11/2024,423.460000,0.044202,440359824,7434881,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2024,INDL,C,D,STD,USD,36.1147,A
10107,31/12/2024,421.500000,-0.004629,436548747,7434881,MICROSOFT CORP,012141,10107,MICROSOFT CORP,30/06/2024,INDL,C,D,STD,USD,36.1147,A
10421,30/01/1987,9.250000,-0.026316,110855,4108,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1986,INDL,C,D,STD,USD,2.4133,A
10421,27/02/1987,11.000000,0.189189,326100,4108,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1986,INDL,C,D,STD,USD,2.4133,A
10421,31/03/1987,10.000000,-0.090909,511441,4115,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1986,INDL,C,D,STD,USD,2.4133,A
10421,30/04/1987,9.750000,-0.025000,272800,4115,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,29/05/1987,9.500000,-0.025641,123490,4115,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,30/06/1987,8.500000,-0.105263,717770,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
