PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,SHROUT
59328,30/04/2003,11,INTEL CORP,Q,18.37,12485552.0,0.128378,6534000.0
59328,30/05/2003,11,INTEL CORP,Q,20.82,13216977.0,0.134458,6534000.0
59328,30/06/2003,11,INTEL CORP,Q,20.81,13890496.0,-0.000480,6510000.0
59328,31/07/2003,11,INTEL CORP,Q,24.89,14568082.0,0.196060,6510000.0
59328,29/08/2003,11,INTEL CORP,Q,28.59,11818603.0,0.149458,6510000.0
59328,30/09/2003,11,INTEL CORP,Q,27.52,11862896.0,-0.037426,6532000.0
59328,31/10/2003,11,INTEL CORP,Q,32.95,12442214.0,0.197311,6532000.0
59328,28/11/2003,11,INTEL CORP,Q,33.54,9297083.0,0.018513,6532000.0
59328,31/12/2003,11,INTEL CORP,Q,32.05,11031608.0,-0.044425,6487000.0
59328,30/01/2004,11,INTEL CORP,Q,30.52,11360761.0,-0.047738,6484000.0
59328,27/02/2004,11,INTEL CORP,Q,29.2,11206183.0,-0.041940,6477007.0
59328,31/03/2004,11,INTEL CORP,Q,27.2,17171814.0,-0.068493,6468000.0
59328,30/04/2004,11,INTEL CORP,Q,25.73,13882574.0,-0.054044,6468000.0
59328,28/05/2004,11,INTEL CORP,Q,28.55,12196525.0,0.111154,6468000.0
59328,30/06/2004,11,INTEL CORP,Q,27.6,10426664.0,-0.033275,6415000.0
59328,30/07/2004,11,INTEL CORP,Q,24.38,16957818.0,-0.116667,6415000.0
59328,31/08/2004,11,INTEL CORP,Q,21.29,12853986.0,-0.125102,6415000.0
59328,30/09/2004,11,INTEL CORP,Q,20.06,15840869.0,-0.057774,6323000.0
59328,29/10/2004,11,INTEL CORP,Q,22.26,15326621.0,0.109671,6323000.0
59328,30/11/2004,11,INTEL CORP,Q,22.38,14559699.0,0.007188,6323000.0
59328,31/12/2004,11,INTEL CORP,Q,23.39,15198717.0,0.045130,6253000.0
59328,31/01/2005,11,INTEL CORP,Q,22.45,16078810.0,-0.040188,6227000.0
59328,28/02/2005,11,INTEL CORP,Q,23.99,14381821.0,0.072160,6180500.0
59328,31/03/2005,11,INTEL CORP,Q,23.23,13853706.0,-0.031680,6180500.0
59328,29/04/2005,11,INTEL CORP,Q,23.52,13902666.0,0.012484,6173000.0
59328,31/05/2005,11,INTEL CORP,Q,26.96,13025157.0,0.149660,6173000.0
59328,30/06/2005,11,INTEL CORP,Q,26.02,11934413.0,-0.034866,6173000.0
59328,29/07/2005,11,INTEL CORP,Q,27.14,10825277.0,0.043044,6093000.0
59328,31/08/2005,11,INTEL CORP,Q,25.72,10099008.0,-0.049374,6093000.0
59328,30/09/2005,11,INTEL CORP,Q,24.65,10934244.0,-0.041602,6028000.0
59328,31/10/2005,11,INTEL CORP,Q,23.5,11750707.0,-0.046653,6029000.0
59328,30/11/2005,11,INTEL CORP,Q,26.68,11383518.0,0.138723,6029000.0
59328,30/12/2005,11,INTEL CORP,Q,24.96,11190893.0,-0.064468,5919000.0
59328,31/01/2006,11,INTEL CORP,Q,21.255,18780780.0,-0.148438,5883000.0
59328,28/02/2006,11,INTEL CORP,Q,20.6,16085943.0,-0.026111,5816461.0
59328,31/03/2006,11,INTEL CORP,Q,19.46,19471798.0,-0.055340,5808000.0
59328,28/04/2006,11,INTEL CORP,Q,19.98,15211934.0,0.026722,5817000.0
59328,31/05/2006,11,INTEL CORP,Q,18.02,17016413.0,-0.093093,5817000.0
59328,30/06/2006,11,INTEL CORP,Q,19.0,16170267.0,0.054384,5767000.0
59328,31/07/2006,11,INTEL CORP,Q,18.0,13203249.0,-0.052632,5768000.0
59328,31/08/2006,11,INTEL CORP,Q,19.57,13339536.0,0.092778,5768000.0
59328,29/09/2006,11,INTEL CORP,Q,20.57,13993040.0,0.051099,5758000.0
59328,31/10/2006,11,INTEL CORP,Q,21.34,16188490.0,0.037433,5766000.0
59328,30/11/2006,11,INTEL CORP,Q,21.395,12061401.0,0.007263,5766000.0
59328,29/12/2006,11,INTEL CORP,Q,20.25,9149613.0,-0.053517,5766000.0
59328,31/01/2007,11,INTEL CORP,Q,20.96,16243016.0,0.035062,5766000.0
59328,28/02/2007,11,INTEL CORP,Q,19.86,11780293.0,-0.047113,5781681.0
59328,30/03/2007,11,INTEL CORP,Q,19.13,13850941.0,-0.036757,5781000.0
59328,30/04/2007,11,INTEL CORP,Q,21.5,14831270.0,0.123889,5810000.0
59328,31/05/2007,11,INTEL CORP,Q,22.1799,12893997.0,0.036856,5810000.0
59328,29/06/2007,11,INTEL CORP,Q,23.7399,13738518.0,0.070334,5823000.0
59328,31/07/2007,11,INTEL CORP,Q,23.62,15029911.0,-0.005051,5840000.0
59328,31/08/2007,11,INTEL CORP,Q,25.75,15361992.0,0.094941,5840000.0
59328,28/09/2007,11,INTEL CORP,Q,25.86,11862810.0,0.004272,5837000.0
59328,31/10/2007,11,INTEL CORP,Q,26.9,15677579.0,0.040217,5847000.0
59328,30/11/2007,11,INTEL CORP,Q,26.08,13684959.0,-0.026301,5847000.0
59328,31/12/2007,11,INTEL CORP,Q,26.66,9466968.0,0.022239,5818000.0
59328,31/01/2008,11,INTEL CORP,Q,21.1,24785848.0,-0.208552,5818000.0
59328,29/02/2008,11,INTEL CORP,Q,19.9699,14639251.0,-0.047517,5788000.0
59328,31/03/2008,11,INTEL CORP,Q,21.18,13622921.0,0.060596,5722000.0
59328,30/04/2008,11,INTEL CORP,Q,22.26,12846865.0,0.050991,5728000.0
59328,30/05/2008,11,INTEL CORP,Q,23.18,11491996.0,0.047619,5728000.0
59328,30/06/2008,11,INTEL CORP,Q,21.48,11371269.0,-0.073339,5640000.0
59328,31/07/2008,11,INTEL CORP,Q,22.19,13824136.0,0.033054,5622000.0
59328,29/08/2008,11,INTEL CORP,Q,22.87,10861451.0,0.036954,5622000.0
59328,30/09/2008,11,INTEL CORP,Q,18.73,16239950.0,-0.181023,5562000.0
59328,31/10/2008,11,INTEL CORP,Q,16.031,23402689.0,-0.144100,5562000.0
59328,28/11/2008,11,INTEL CORP,Q,13.8,15372976.0,-0.130435,5562000.0
59328,31/12/2008,11,INTEL CORP,Q,14.66,13273057.0,0.062319,5562000.0
59328,30/01/2009,11,INTEL CORP,Q,12.9,12684529.0,-0.120055,5562000.0
59328,27/02/2009,11,INTEL CORP,Q,12.74,13342640.0,-0.001550,5562000.0
59328,31/03/2009,11,INTEL CORP,Q,15.03,16425898.0,0.179749,5585000.0
59328,30/04/2009,11,INTEL CORP,Q,15.78,15148896.0,0.049900,5585000.0
59328,29/05/2009,11,INTEL CORP,Q,15.72,13431086.0,0.005070,5585000.0
59328,30/06/2009,11,INTEL CORP,Q,16.55,13086159.0,0.052799,5597000.0
59328,31/07/2009,11,INTEL CORP,Q,19.25,17311947.0,0.163142,5598000.0
59328,31/08/2009,11,INTEL CORP,Q,20.32,11130279.0,0.062857,5598000.0
59328,30/09/2009,11,INTEL CORP,Q,19.57,10711139.0,-0.036909,5520000.0
59328,30/10/2009,11,INTEL CORP,Q,19.11,17083434.0,-0.023505,5522000.0
59328,30/11/2009,11,INTEL CORP,Q,19.2,11880795.0,0.012036,5522000.0
59328,31/12/2009,11,INTEL CORP,Q,20.4,10413427.0,0.062500,5523000.0
59328,29/01/2010,11,INTEL CORP,Q,19.4,15134718.0,-0.049020,5523000.0
59328,26/02/2010,11,INTEL CORP,Q,20.53,11286921.0,0.066366,5524000.0
59328,31/03/2010,11,INTEL CORP,Q,22.29,12952734.0,0.085728,5564000.0
59328,30/04/2010,11,INTEL CORP,Q,22.84,15562001.0,0.024675,5564000.0
59328,28/05/2010,11,INTEL CORP,Q,21.42,18358308.0,-0.055276,5564000.0
59328,30/06/2010,11,INTEL CORP,Q,19.45,13678885.0,-0.091970,5567000.0
59328,30/07/2010,11,INTEL CORP,Q,20.6,16128696.0,0.059126,5568000.0
59328,31/08/2010,11,INTEL CORP,Q,17.665,17445120.0,-0.134830,5568000.0
59328,30/09/2010,11,INTEL CORP,Q,19.2,13505615.0,0.086895,5576000.0
59328,29/10/2010,11,INTEL CORP,Q,20.05,14075976.0,0.044271,5578000.0
59328,30/11/2010,11,INTEL CORP,Q,21.1575,11304826.0,0.063092,5578000.0
59328,31/12/2010,11,INTEL CORP,Q,21.03,9237660.0,-0.006026,5511000.0
59328,31/01/2011,11,INTEL CORP,Q,21.46,14546645.0,0.020447,5511000.0
59328,28/02/2011,11,INTEL CORP,Q,21.47,10048935.0,0.008910,5488000.0
59328,31/03/2011,11,INTEL CORP,Q,20.18,13328933.0,-0.060084,5385158.0
59328,29/04/2011,11,INTEL CORP,Q,23.15,14498873.0,0.147175,5302000.0
59328,31/05/2011,11,INTEL CORP,Q,22.51,15876901.0,-0.019819,5302000.0
59328,30/06/2011,11,INTEL CORP,Q,22.16,11860109.0,-0.015549,5302000.0
59328,29/07/2011,11,INTEL CORP,Q,22.33,9474186.0,0.007671,5251000.0
59328,31/08/2011,11,INTEL CORP,Q,20.13,15569964.0,-0.089118,5251000.0
59328,30/09/2011,11,INTEL CORP,Q,21.335,13398764.0,0.059861,5118000.0
59328,31/10/2011,11,INTEL CORP,Q,24.54,15544825.0,0.150223,5092000.0
59328,30/11/2011,11,INTEL CORP,Q,24.91,11414268.0,0.023635,5092000.0
59328,30/12/2011,11,INTEL CORP,Q,24.25,9909165.0,-0.026495,5000000.0
59328,31/01/2012,11,INTEL CORP,Q,26.42,11234757.0,0.089485,5000000.0
59328,29/02/2012,11,INTEL CORP,Q,26.88,7852488.0,0.025360,4996000.0
59328,30/03/2012,11,INTEL CORP,Q,28.115,7289031.0,0.045945,5006000.0
59328,30/04/2012,11,INTEL CORP,Q,28.395,7508917.0,0.009959,5031000.0
59328,31/05/2012,11,INTEL CORP,Q,25.84,8697135.0,-0.082585,5031000.0
59328,29/06/2012,11,INTEL CORP,Q,26.65,7853283.0,0.031347,5013000.0
59328,31/07/2012,11,INTEL CORP,Q,25.7,7640692.0,-0.035647,5003000.0
59328,31/08/2012,11,INTEL CORP,Q,24.83,7488884.0,-0.025097,5003000.0
59328,28/09/2012,11,INTEL CORP,Q,22.655,9272325.0,-0.087596,4982000.0
59328,31/10/2012,11,INTEL CORP,Q,21.63,11093369.0,-0.045244,4976000.0
59328,30/11/2012,11,INTEL CORP,Q,19.565,11392626.0,-0.085067,4976000.0
59328,31/12/2012,11,INTEL CORP,Q,20.62,7981699.0,0.053923,4944000.0
59328,31/01/2013,11,INTEL CORP,Q,21.04,13451254.0,0.020369,4944000.0
59328,28/02/2013,11,INTEL CORP,Q,20.88,6966377.0,0.003089,4946000.0
59328,28/03/2013,11,INTEL CORP,Q,21.835,7492144.0,0.045738,4948000.0
59328,30/04/2013,11,INTEL CORP,Q,23.95,12426124.0,0.096863,4971000.0
59328,31/05/2013,11,INTEL CORP,Q,24.28,7362009.0,0.023173,4971000.0
59328,28/06/2013,11,INTEL CORP,Q,24.23,8631768.0,-0.002059,4981000.0
59328,31/07/2013,11,INTEL CORP,Q,23.335,10099863.0,-0.036938,4982000.0
59328,30/08/2013,11,INTEL CORP,Q,21.98,6435110.0,-0.048425,4982000.0
59328,30/09/2013,11,INTEL CORP,Q,22.921,6404107.0,0.042812,4973000.0
59328,31/10/2013,11,INTEL CORP,Q,24.47,7941236.0,0.067580,4971000.0
59328,29/11/2013,11,INTEL CORP,Q,23.84,5861548.0,-0.016551,4971000.0
59328,31/12/2013,11,INTEL CORP,Q,25.955,6080294.0,0.088716,4967000.0
59328,31/01/2014,11,INTEL CORP,Q,24.54,8356280.0,-0.054517,4967000.0
59328,28/02/2014,11,INTEL CORP,Q,24.76,5115890.0,0.018134,4972000.0
59328,31/03/2014,11,INTEL CORP,Q,25.814,5874106.0,0.042569,4972000.0
59328,30/04/2014,11,INTEL CORP,Q,26.69,7358515.0,0.033935,4978000.0
59328,30/05/2014,11,INTEL CORP,Q,27.32,4920385.0,0.032034,4978000.0
59328,30/06/2014,11,INTEL CORP,Q,30.9,7616039.0,0.131040,4948000.0
59328,31/07/2014,11,INTEL CORP,Q,33.89,8449928.0,0.096764,4951000.0
59328,29/08/2014,11,INTEL CORP,Q,34.92,5939138.0,0.037032,4951000.0
59328,30/09/2014,11,INTEL CORP,Q,34.82,5583727.0,-0.002864,4857000.0
59328,31/10/2014,11,INTEL CORP,Q,34.01,8959453.0,-0.023263,4835000.0
59328,28/11/2014,11,INTEL CORP,Q,37.25,5628547.0,0.101882,4835000.0
59328,31/12/2014,11,INTEL CORP,Q,36.29,5997669.0,-0.025772,4748000.0
59328,30/01/2015,11,INTEL CORP,Q,33.04,6899674.0,-0.089556,4748000.0
59328,27/02/2015,11,INTEL CORP,Q,33.25,4564882.0,0.013620,4736000.0
59328,31/03/2015,11,INTEL CORP,Q,31.27,9108363.0,-0.059549,4742000.0
59328,30/04/2015,11,INTEL CORP,Q,32.55,5682092.0,0.040934,4744000.0
59328,29/05/2015,11,INTEL CORP,Q,34.46,4981716.0,0.066052,4744000.0
59328,30/06/2015,11,INTEL CORP,Q,30.415,7020491.0,-0.117382,4753000.0
59328,31/07/2015,11,INTEL CORP,Q,28.95,8298474.0,-0.048167,4754000.0
59328,31/08/2015,11,INTEL CORP,Q,28.54,7064729.0,-0.005872,4754000.0
59328,30/09/2015,11,INTEL CORP,Q,30.14,6819936.0,0.056062,4730000.0
59328,30/10/2015,11,INTEL CORP,Q,33.86,7048483.0,0.123424,4719000.0
59328,30/11/2015,11,INTEL CORP,Q,34.77,4603462.0,0.033963,4719000.0
59328,31/12/2015,11,INTEL CORP,Q,34.45,4278172.0,-0.009203,4725000.0
59328,29/01/2016,11,INTEL CORP,Q,31.02,6154804.0,-0.099565,4725000.0
59328,29/02/2016,11,INTEL CORP,Q,29.59,5298106.0,-0.037718,4724000.0
59328,31/03/2016,11,INTEL CORP,Q,32.35,4720772.0,0.093275,4717401.0
59328,29/04/2016,11,INTEL CORP,Q,30.28,5158413.0,-0.063988,4722000.0
59328,31/05/2016,11,INTEL CORP,Q,31.59,4316148.0,0.051849,4722000.0
59328,30/06/2016,11,INTEL CORP,Q,32.8,4858642.0,0.038303,4722000.0
59328,29/07/2016,11,INTEL CORP,Q,34.86,5305042.0,0.062805,4731000.0
59328,31/08/2016,11,INTEL CORP,Q,35.89,3909587.0,0.037005,4731000.0
59328,30/09/2016,11,INTEL CORP,Q,37.75,5065375.0,0.051825,4739000.0
59328,31/10/2016,11,INTEL CORP,Q,34.87,4713188.0,-0.076291,4739000.0
59328,30/11/2016,11,INTEL CORP,Q,34.7,4137044.0,0.002581,4739000.0
59328,30/12/2016,11,INTEL CORP,Q,36.27,4059738.0,0.045245,4730000.0
59328,31/01/2017,11,INTEL CORP,Q,36.82,4563906.0,0.015164,4730000.0
59328,28/02/2017,11,INTEL CORP,Q,36.2,4775715.0,-0.009777,4728000.0
59328,31/03/2017,11,INTEL CORP,Q,36.07,5461561.0,-0.003591,4709000.0
59328,28/04/2017,11,INTEL CORP,Q,36.15,4441440.0,0.002218,4709000.0
59328,31/05/2017,11,INTEL CORP,Q,36.11,4332765.0,0.006432,4709000.0
59328,30/06/2017,11,INTEL CORP,Q,33.74,4996452.0,-0.065633,4699000.0
59328,31/07/2017,11,INTEL CORP,Q,35.47,4409787.0,0.051274,4699000.0
59328,31/08/2017,11,INTEL CORP,Q,35.07,4985863.0,-0.003595,4699000.0
59328,29/09/2017,11,INTEL CORP,Q,38.08,4324249.0,0.085828,4680000.0
59328,31/10/2017,11,INTEL CORP,Q,45.49,6335308.0,0.194590,4680000.0
59328,30/11/2017,11,INTEL CORP,Q,44.84,5798052.0,-0.008299,4680000.0
59328,29/12/2017,11,INTEL CORP,Q,46.16,5598746.0,0.029438,4687000.0
59328,31/01/2018,11,INTEL CORP,Q,48.14,9121173.0,0.042894,4687000.0
59328,28/02/2018,11,INTEL CORP,Q,49.29,6087654.0,0.030121,4668000.0
59328,29/03/2018,11,INTEL CORP,Q,52.08,7108681.0,0.056604,4660000.0
59328,30/04/2018,11,INTEL CORP,Q,51.62,6664027.0,-0.008833,4660000.0
59328,31/05/2018,11,INTEL CORP,Q,55.2,4853314.0,0.075165,4660000.0
59328,29/06/2018,11,INTEL CORP,Q,49.71,6372817.0,-0.099457,4611000.0
59328,31/07/2018,11,INTEL CORP,Q,48.1,4774588.0,-0.032388,4611000.0
59328,31/08/2018,11,INTEL CORP,Q,48.43,5164410.0,0.013098,4611000.0
59328,28/09/2018,11,INTEL CORP,Q,47.29,4620938.0,-0.023539,4564000.0
59328,31/10/2018,11,INTEL CORP,Q,46.88,7814219.0,-0.008670,4564000.0
59328,30/11/2018,11,INTEL CORP,Q,49.31,5521427.0,0.058234,4564000.0
59328,31/12/2018,11,INTEL CORP,Q,46.93,5651351.0,-0.048266,4564000.0
59328,31/01/2019,11,INTEL CORP,Q,47.12,6200114.0,0.004049,4497000.0
59328,28/02/2019,11,INTEL CORP,Q,52.96,4096649.0,0.130624,4497000.0
59328,29/03/2019,11,INTEL CORP,Q,53.7,4348206.0,0.013973,4477000.0
59328,30/04/2019,11,INTEL CORP,Q,51.04,4718698.0,-0.049534,4477000.0
59328,31/05/2019,11,INTEL CORP,Q,44.04,6372251.0,-0.130976,4477000.0
59328,28/06/2019,11,INTEL CORP,Q,47.87,4150341.0,0.086966,4430000.0
59328,31/07/2019,11,INTEL CORP,Q,50.55,4299310.0,0.055985,4430000.0
59328,30/08/2019,11,INTEL CORP,Q,47.41,5307732.0,-0.055885,4430000.0
59328,30/09/2019,11,INTEL CORP,Q,51.53,3932230.0,0.086901,4350000.0
59328,31/10/2019,11,INTEL CORP,Q,56.53,4481383.0,0.097031,4350000.0
59328,29/11/2019,11,INTEL CORP,Q,58.05,3195127.0,0.032461,4350000.0
59328,31/12/2019,11,INTEL CORP,Q,59.85,4198019.0,0.031008,4290000.0
59328,31/01/2020,11,INTEL CORP,Q,63.93,5334917.0,0.068170,4277000.0
59328,28/02/2020,11,INTEL CORP,Q,55.52,4410015.0,-0.126388,4277000.0
59328,31/03/2020,11,INTEL CORP,Q,54.12,9599247.0,-0.025216,4234000.0
59328,30/04/2020,11,INTEL CORP,Q,59.98,6170161.0,0.108278,4277000.0
59328,29/05/2020,11,INTEL CORP,Q,62.93,4084192.0,0.054685,4277000.0
59328,30/06/2020,11,INTEL CORP,Q,59.83,5691897.0,-0.049261,4253000.0
59328,31/07/2020,11,INTEL CORP,Q,47.73,8068909.0,-0.202240,4253000.0
59328,31/08/2020,11,INTEL CORP,Q,50.95,6666122.0,0.074377,4253000.0
59328,30/09/2020,11,INTEL CORP,Q,51.78,6794537.0,0.016290,4098000.0
59328,30/10/2020,11,INTEL CORP,Q,44.28,7373266.0,-0.144844,4098000.0
59328,30/11/2020,11,INTEL CORP,Q,48.35,6770246.0,0.099368,4098000.0
59328,31/12/2020,11,INTEL CORP,Q,49.82,8849260.0,0.030403,4062000.0
59328,29/01/2021,11,INTEL CORP,Q,55.51,9603187.0,0.114211,4063000.0
59328,26/02/2021,11,INTEL CORP,Q,60.78,5101171.0,0.101198,4063000.0
59328,31/03/2021,11,INTEL CORP,Q,64.0,7692270.0,0.052978,4038000.0
59328,30/04/2021,11,INTEL CORP,Q,57.53,6540282.0,-0.101094,4038000.0
59328,28/05/2021,11,INTEL CORP,Q,57.12,4944148.0,-0.001086,4038000.0
59328,30/06/2021,11,INTEL CORP,Q,56.14,5109135.0,-0.017157,4057000.0
59328,30/07/2021,11,INTEL CORP,Q,53.72,5157714.0,-0.043106,4057000.0
59328,31/08/2021,11,INTEL CORP,Q,54.06,4014569.0,0.012798,4057000.0
59328,30/09/2021,11,INTEL CORP,Q,53.28,4123384.0,-0.014428,4067000.0
59328,29/10/2021,11,INTEL CORP,Q,49.0,6709676.0,-0.080330,4067000.0
59328,30/11/2021,11,INTEL CORP,Q,49.2,6154368.0,0.011173,4067000.0
59328,31/12/2021,11,INTEL CORP,Q,51.5,7126718.0,0.046748,4070000.0
59328,31/01/2022,11,INTEL CORP,Q,48.82,8911555.0,-0.052039,4072000.0
59328,28/02/2022,11,INTEL CORP,Q,47.7,7471020.0,-0.015465,4072000.0
59328,31/03/2022,11,INTEL CORP,Q,49.56,8465600.0,0.038994,4088661.0
59328,29/04/2022,11,INTEL CORP,Q,43.59,6373940.0,-0.120460,4089000.0
59328,31/05/2022,11,INTEL CORP,Q,44.42,7702751.0,0.027414,4089000.0
59328,30/06/2022,11,INTEL CORP,Q,37.41,7833689.0,-0.157812,4089000.0
59328,29/07/2022,11,INTEL CORP,Q,36.31,7902152.0,-0.029404,4106000.0
59328,31/08/2022,11,INTEL CORP,Q,31.92,8968991.0,-0.110851,4106000.0
59328,30/09/2022,11,INTEL CORP,Q,25.77,8867550.0,-0.192669,4127000.0
59328,31/10/2022,11,INTEL CORP,Q,28.43,9768279.0,0.103221,4127000.0
59328,30/11/2022,11,INTEL CORP,Q,30.07,7842375.0,0.070524,4127000.0
59328,30/12/2022,11,INTEL CORP,Q,26.43,7542790.0,-0.121051,4137000.0
59328,31/01/2023,11,INTEL CORP,Q,28.26,8368621.0,0.069239,4137000.0
59328,28/02/2023,11,INTEL CORP,Q,24.93,8756578.0,-0.104919,4137000.0
59328,31/03/2023,11,INTEL CORP,Q,32.67,11876721.0,0.310469,4171000.0
59328,28/04/2023,11,INTEL CORP,Q,31.06,7255956.0,-0.049281,4171000.0
59328,31/05/2023,11,INTEL CORP,Q,31.44,9632004.0,0.016259,4171000.0
59328,30/06/2023,11,INTEL CORP,Q,33.44,10608438.0,0.063613,4188000.0
59328,31/07/2023,11,INTEL CORP,Q,35.77,7898470.0,0.069677,4188000.0
59328,31/08/2023,11,INTEL CORP,Q,35.14,7135495.0,-0.014118,4188000.0
59328,29/09/2023,11,INTEL CORP,Q,35.55,8385531.0,0.011668,4216000.0
59328,31/10/2023,11,INTEL CORP,Q,36.5,7918679.0,0.026723,4216000.0
59328,30/11/2023,11,INTEL CORP,Q,44.7,8017541.0,0.228082,4216000.0
59328,29/12/2023,11,INTEL CORP,Q,50.25,8256925.0,0.124161,4228000.0
59328,31/01/2024,11,INTEL CORP,Q,43.08,9935184.0,-0.142687,4228000.0
59328,29/02/2024,11,INTEL CORP,Q,43.05,8095651.0,0.002205,4228000.0
59328,28/03/2024,11,INTEL CORP,Q,44.17,9407024.0,0.026016,4256872.0
59328,30/04/2024,11,INTEL CORP,Q,30.47,12478211.0,-0.310165,4256872.0
59328,31/05/2024,11,INTEL CORP,Q,30.85,10145961.0,0.016574,4256872.0
59328,28/06/2024,11,INTEL CORP,Q,30.97,7465090.0,0.003890,4276000.0
59328,31/07/2024,11,INTEL CORP,Q,30.74,11767818.0,-0.007427,4276000.0
59328,30/08/2024,11,INTEL CORP,Q,22.04,19884568.0,-0.278952,4276000.0
59328,30/09/2024,11,INTEL CORP,Q,23.46,21150107.0,0.064428,4309000.0
59328,31/10/2024,11,INTEL CORP,Q,21.52,12617194.0,-0.082694,4313000.0
59328,29/11/2024,11,INTEL CORP,Q,24.05,14228986.0,0.117565,4313000.0
59328,31/12/2024,11,INTEL CORP,Q,20.05,16681914.0,-0.166320,4313000.0
65315,30/01/1987,11,R S I CORP,Q,14.75,7716.0,0.356322,5520.0
65315,27/02/1987,11,R S I CORP,Q,14.25,3273.0,-0.033898,5521.0
65315,31/03/1987,11,R S I CORP,Q,12.25,3155.0,0.074561,6901.0
65315,30/04/1987,11,R S I CORP,Q,9.75,1554.0,-0.204082,6901.0
65315,29/05/1987,11,R S I CORP,Q,10.0,2221.0,0.025641,6901.0
65315,30/06/1987,11,R S I CORP,Q,9.0,2232.0,-0.100000,6901.0
65315,31/07/1987,11,R S I CORP,Q,10.625,4331.0,0.180556,6901.0
65315,31/08/1987,11,R S I CORP,Q,11.0,3827.0,0.035294,6794.0
65315,30/09/1987,11,R S I CORP,Q,9.75,1515.0,-0.113636,6794.0
65315,30/10/1987,11,R S I CORP,Q,6.0,3779.0,-0.384615,6794.0
65315,30/11/1987,11,R S I CORP,Q,5.25,2004.0,-0.125000,6922.0
65315,31/12/1987,11,R S I CORP,Q,6.0,4350.0,0.257143,7614.0
65315,29/01/1988,11,R S I CORP,Q,7.0,1752.0,0.166667,7614.0
65315,29/02/1988,11,R S I CORP,Q,8.25,1578.0,0.178571,7614.0
65315,31/03/1988,11,R S I CORP,Q,9.0,2299.0,0.090909,7614.0
65315,29/04/1988,11,R S I CORP,Q,9.625,3854.0,0.069444,7614.0
65315,31/05/1988,11,R S I CORP,Q,9.25,2147.0,-0.038961,7614.0
65315,30/06/1988,11,R S I CORP,Q,9.0,1034.0,-0.027027,7614.0
65315,29/07/1988,11,R S I CORP,Q,9.625,2177.0,0.069444,7614.0
65315,31/08/1988,11,R S I CORP,Q,-9.75,1861.0,0.012987,7372.0
65315,30/09/1988,11,R S I CORP,Q,9.25,2480.0,-0.051282,7372.0
65315,31/10/1988,11,R S I CORP,Q,8.0,1672.0,-0.135135,7372.0
65315,30/11/1988,11,R S I CORP,Q,6.875,2065.0,-0.140625,7728.0
65315,30/12/1988,11,R S I CORP,Q,7.0,1432.0,0.018182,7728.0
65315,31/01/1989,11,R S I CORP,Q,9.0,3560.0,0.285714,7728.0
65315,28/02/1989,11,R S I CORP,Q,8.375,1745.0,-0.069444,7743.0
65315,31/03/1989,11,R S I CORP,Q,10.5,7423.0,0.253731,7743.0
65315,28/04/1989,11,R S I CORP,Q,13.5,8453.0,0.285714,7743.0
65315,31/05/1989,11,R S I CORP,Q,13.875,4913.0,0.027778,7615.0
65315,30/06/1989,11,R S I CORP,Q,14.25,6682.0,0.027027,7615.0
65315,31/07/1989,11,R S I CORP,Q,14.25,1500.0,0.000000,7615.0
65315,31/08/1989,11,R S I CORP,Q,16.625,5494.0,0.166667,7615.0
65315,29/09/1989,11,R S I CORP,Q,13.75,5033.0,-0.172932,7615.0
65315,31/10/1989,11,R S I CORP,Q,12.0,3001.0,-0.127273,7615.0
75489,28/04/1989,11,STAPLES INC,Q,22.5,27275.0,C,9442.0
75489,31/05/1989,11,STAPLES INC,Q,23.5,44099.0,0.044444,9442.0
75489,30/06/1989,11,STAPLES INC,Q,23.25,13849.0,-0.010638,9442.0
75489,31/07/1989,11,STAPLES INC,Q,20.25,11764.0,-0.129032,9480.0
75489,31/08/1989,11,STAPLES INC,Q,21.5,10958.0,0.061728,9480.0
75489,29/09/1989,11,STAPLES INC,Q,19.25,8371.0,-0.104651,9480.0
75489,31/10/1989,11,STAPLES INC,Q,16.5,36794.0,-0.142857,9488.0
75489,30/11/1989,11,STAPLES INC,Q,16.75,20235.0,0.015152,9488.0
75489,29/12/1989,11,STAPLES INC,Q,18.125,15589.0,0.082090,9488.0
75489,31/01/1990,11,STAPLES INC,Q,15.75,18483.0,-0.131034,9494.0
75489,28/02/1990,11,STAPLES INC,Q,16.0,10786.0,0.015873,9494.0
75489,30/03/1990,11,STAPLES INC,Q,19.75,29022.0,0.234375,9494.0
75489,30/04/1990,11,STAPLES INC,Q,21.25,18066.0,0.075949,9507.0
75489,31/05/1990,11,STAPLES INC,Q,24.75,18862.0,0.164706,9507.0
75489,29/06/1990,11,STAPLES INC,Q,23.75,20499.0,-0.040404,9507.0
75489,31/07/1990,11,STAPLES INC,Q,19.125,14003.0,-0.194737,9552.0
75489,31/08/1990,11,STAPLES INC,Q,16.5,29355.0,-0.137255,9552.0
75489,28/09/1990,11,STAPLES INC,Q,15.0,19545.0,-0.090909,9552.0
75489,31/10/1990,11,STAPLES INC,Q,15.75,20665.0,0.050000,9570.0
75489,30/11/1990,11,STAPLES INC,Q,19.0,22325.0,0.206349,9570.0
75489,31/12/1990,11,STAPLES INC,Q,16.75,17581.0,-0.118421,9570.0
75489,31/01/1991,11,STAPLES INC,Q,18.5,23922.0,0.104478,9598.0
