PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,SHROUT,MthCalDt,ShrOut,UGVKEY,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,csho,costat
10107,30/04/2009,11,MICROSOFT CORP,Q,20.26,15703150.0,0.102885,8899720.0,30/04/2009,8899720.0,12141.0,30/06/2008,INDL,C,D,STD,USD,3.9652,9151.0,A
10107,29/05/2009,11,MICROSOFT CORP,Q,20.89,11077166.0,0.037512,8899720.0,29/05/2009,8899720.0,12141.0,30/06/2008,INDL,C,D,STD,USD,3.9652,9151.0,A
10107,30/06/2009,11,MICROSOFT CORP,Q,23.77,14184830.0,0.137865,8908000.0,30/06/2009,8908000.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,31/07/2009,11,MICROSOFT CORP,Q,23.52,15253854.0,-0.010517,8910674.0,31/07/2009,8910674.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,31/08/2009,11,MICROSOFT CORP,Q,24.65,10003985.0,0.053571,8910674.0,31/08/2009,8910674.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,30/09/2009,11,MICROSOFT CORP,Q,25.72,10433262.0,0.043408,8900000.0,30/09/2009,8900000.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,30/10/2009,11,MICROSOFT CORP,Q,27.73,15277741.0,0.078149,8879121.0,30/10/2009,8879121.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,30/11/2009,11,MICROSOFT CORP,Q,29.41,10236442.0,0.065272,8879121.0,30/11/2009,8879121.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,31/12/2009,11,MICROSOFT CORP,Q,30.48,9238424.0,0.036382,8811000.0,31/12/2009,8811000.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,29/01/2010,11,MICROSOFT CORP,Q,28.18,13640561.0,-0.075459,8770461.0,29/01/2010,8770461.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,26/02/2010,11,MICROSOFT CORP,Q,28.67,10779015.0,0.022001,8770461.0,26/02/2010,8770461.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,31/03/2010,11,MICROSOFT CORP,Q,29.2875,11181446.0,0.021538,8762000.0,31/03/2010,8762000.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,30/04/2010,11,MICROSOFT CORP,Q,30.535,13259805.0,0.042595,8763839.0,30/04/2010,8763839.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,28/05/2010,11,MICROSOFT CORP,Q,25.8,17259734.0,-0.150811,8763839.0,28/05/2010,8763839.0,12141.0,30/06/2009,INDL,C,D,STD,USD,4.4407,8908.0,A
10107,30/06/2010,11,MICROSOFT CORP,Q,23.01,16793127.0,-0.108140,8653567.0,30/06/2010,8653567.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,30/07/2010,11,MICROSOFT CORP,Q,25.81,14132280.0,0.121686,8653567.0,30/07/2010,8653567.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,31/08/2010,11,MICROSOFT CORP,Q,23.465,12827745.0,-0.085819,8653567.0,31/08/2010,8653567.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,30/09/2010,11,MICROSOFT CORP,Q,24.49,12779695.0,0.043682,8562000.0,30/09/2010,8562000.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,29/10/2010,11,MICROSOFT CORP,Q,26.665,12854487.0,0.088812,8555523.0,29/10/2010,8555523.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,30/11/2010,11,MICROSOFT CORP,Q,25.2575,14174423.0,-0.046784,8555523.0,30/11/2010,8555523.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,31/12/2010,11,MICROSOFT CORP,Q,27.91,10367260.0,0.105018,8403000.0,31/12/2010,8403000.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,31/01/2011,11,MICROSOFT CORP,Q,27.725,13658100.0,-0.006628,8402382.0,31/01/2011,8402382.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,28/02/2011,11,MICROSOFT CORP,Q,26.58,11176358.0,-0.035528,8402382.0,28/02/2011,8402382.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,31/03/2011,11,MICROSOFT CORP,Q,25.39,13148095.0,-0.044771,8431000.0,31/03/2011,8431000.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,29/04/2011,11,MICROSOFT CORP,Q,25.92,13175516.0,0.020874,8432767.0,29/04/2011,8432767.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,31/05/2011,11,MICROSOFT CORP,Q,25.01,13677186.0,-0.028935,8432767.0,31/05/2011,8432767.0,12141.0,30/06/2010,INDL,C,D,STD,USD,5.3271,8668.0,A
10107,30/06/2011,11,MICROSOFT CORP,Q,26.0,13005667.0,0.039584,8376000.0,30/06/2011,8376000.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,29/07/2011,11,MICROSOFT CORP,Q,27.4,12628983.0,0.053846,8378266.0,29/07/2011,8378266.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,31/08/2011,11,MICROSOFT CORP,Q,26.6,17248617.0,-0.023358,8378266.0,31/08/2011,8378266.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,30/09/2011,11,MICROSOFT CORP,Q,24.89,12834491.0,-0.064286,8410000.0,30/09/2011,8410000.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,31/10/2011,11,MICROSOFT CORP,Q,26.63,12223185.0,0.069908,8412182.0,31/10/2011,8412182.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,30/11/2011,11,MICROSOFT CORP,Q,25.58,10497537.0,-0.031919,8412182.0,30/11/2011,8412182.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,30/12/2011,11,MICROSOFT CORP,Q,25.96,10098074.0,0.014855,8390771.0,30/12/2011,8390771.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,31/01/2012,11,MICROSOFT CORP,Q,29.53,13601072.0,0.137519,8390771.0,31/01/2012,8390771.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,29/02/2012,11,MICROSOFT CORP,Q,31.74,9870347.0,0.081612,8390771.0,29/02/2012,8390771.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,30/03/2012,11,MICROSOFT CORP,Q,32.255,9445449.0,0.016226,8400000.0,30/03/2012,8400000.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,30/04/2012,11,MICROSOFT CORP,Q,32.015,9337134.0,-0.007441,8400866.0,30/04/2012,8400866.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,31/05/2012,11,MICROSOFT CORP,Q,29.19,10123951.0,-0.081993,8400866.0,31/05/2012,8400866.0,12141.0,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,29/06/2012,11,MICROSOFT CORP,Q,30.59,9679085.0,0.047962,8381000.0,29/06/2012,8381000.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,31/07/2012,11,MICROSOFT CORP,Q,29.47,8415185.0,-0.036613,8383397.0,31/07/2012,8383397.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,31/08/2012,11,MICROSOFT CORP,Q,30.82,6689457.0,0.052596,8383397.0,31/08/2012,8383397.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,28/09/2012,11,MICROSOFT CORP,Q,29.76,8907887.0,-0.034393,8422000.0,28/09/2012,8422000.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,31/10/2012,11,MICROSOFT CORP,Q,28.54,11047390.0,-0.040995,8416462.0,31/10/2012,8416462.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,30/11/2012,11,MICROSOFT CORP,Q,26.615,12895966.0,-0.059390,8416462.0,30/11/2012,8416462.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,31/12/2012,11,MICROSOFT CORP,Q,26.7097,9389131.0,0.003558,8374000.0,31/12/2012,8374000.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,31/01/2013,11,MICROSOFT CORP,Q,27.45,11363418.0,0.027717,8376245.0,31/01/2013,8376245.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,28/02/2013,11,MICROSOFT CORP,Q,27.8,7736797.0,0.021129,8376245.0,28/02/2013,8376245.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,28/03/2013,11,MICROSOFT CORP,Q,28.605,8372531.0,0.028957,8349000.0,28/03/2013,8349000.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,30/04/2013,11,MICROSOFT CORP,Q,33.1,14536561.0,0.157140,8351107.0,30/04/2013,8351107.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,31/05/2013,11,MICROSOFT CORP,Q,34.9,10663668.0,0.061329,8351107.0,31/05/2013,8351107.0,12141.0,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,28/06/2013,11,MICROSOFT CORP,Q,34.545,9394212.0,-0.010172,8328000.0,28/06/2013,8328000.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,31/07/2013,11,MICROSOFT CORP,Q,31.84,11036007.0,-0.078304,8329956.0,31/07/2013,8329956.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,30/08/2013,11,MICROSOFT CORP,Q,33.4,10443426.0,0.056219,8329956.0,30/08/2013,8329956.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,30/09/2013,11,MICROSOFT CORP,Q,33.28,12366043.0,-0.003593,8346000.0,30/09/2013,8346000.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,31/10/2013,11,MICROSOFT CORP,Q,35.405,9633022.0,0.063852,8347968.0,31/10/2013,8347968.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,29/11/2013,11,MICROSOFT CORP,Q,38.13,7965331.0,0.084875,8347968.0,29/11/2013,8347968.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,31/12/2013,11,MICROSOFT CORP,Q,37.41,8202590.0,-0.018883,8300000.0,31/12/2013,8300000.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,31/01/2014,11,MICROSOFT CORP,Q,37.84,9255796.0,0.011494,8300724.0,31/01/2014,8300724.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,28/02/2014,11,MICROSOFT CORP,Q,38.31,7182660.0,0.019820,8300724.0,28/02/2014,8300724.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,31/03/2014,11,MICROSOFT CORP,Q,40.99,7790153.0,0.069956,8260000.0,31/03/2014,8260000.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,30/04/2014,11,MICROSOFT CORP,Q,40.4,7461680.0,-0.014394,8260412.0,30/04/2014,8260412.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,30/05/2014,11,MICROSOFT CORP,Q,40.94,5747041.0,0.020297,8260412.0,30/05/2014,8260412.0,12141.0,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,30/06/2014,11,MICROSOFT CORP,Q,41.7,5566350.0,0.018564,8239000.0,30/06/2014,8239000.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,31/07/2014,11,MICROSOFT CORP,Q,43.16,7327822.0,0.035012,8239849.0,31/07/2014,8239849.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,29/08/2014,11,MICROSOFT CORP,Q,45.43,5139717.0,0.059082,8239849.0,29/08/2014,8239849.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,30/09/2014,11,MICROSOFT CORP,Q,46.36,8609490.0,0.020471,8255024.0,30/09/2014,8255024.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,31/10/2014,11,MICROSOFT CORP,Q,46.95,8533427.0,0.012726,8242853.0,31/10/2014,8242853.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,28/11/2014,11,MICROSOFT CORP,Q,47.81,5230103.0,0.024920,8242853.0,28/11/2014,8242853.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,31/12/2014,11,MICROSOFT CORP,Q,46.45,6287260.0,-0.028446,8218000.0,31/12/2014,8218000.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,30/01/2015,11,MICROSOFT CORP,Q,40.4,9190983.0,-0.130248,8203785.0,30/01/2015,8203785.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,27/02/2015,11,MICROSOFT CORP,Q,43.85,6564632.0,0.093069,8203785.0,27/02/2015,8203785.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,31/03/2015,11,MICROSOFT CORP,Q,40.655,8243346.0,-0.072862,8113000.0,31/03/2015,8113000.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,30/04/2015,11,MICROSOFT CORP,Q,48.64,8745897.0,0.196409,8089575.0,30/04/2015,8089575.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,29/05/2015,11,MICROSOFT CORP,Q,46.86,6331563.0,-0.030222,8089575.0,29/05/2015,8089575.0,12141.0,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,30/06/2015,11,MICROSOFT CORP,Q,44.15,6649349.0,-0.057832,8027000.0,30/06/2015,8027000.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,31/07/2015,11,MICROSOFT CORP,Q,46.7,7256877.0,0.057758,7997981.0,31/07/2015,7997981.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,31/08/2015,11,MICROSOFT CORP,Q,43.52,7769602.0,-0.061456,7997981.0,31/08/2015,7997981.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,30/09/2015,11,MICROSOFT CORP,Q,44.26,6740501.0,0.017004,7986000.0,30/09/2015,7986000.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,30/10/2015,11,MICROSOFT CORP,Q,52.64,8580914.0,0.189336,7987913.0,30/10/2015,7987913.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,30/11/2015,11,MICROSOFT CORP,Q,54.35,6634965.0,0.039324,7987913.0,30/11/2015,7987913.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,31/12/2015,11,MICROSOFT CORP,Q,55.48,7934234.0,0.020791,7925000.0,31/12/2015,7925000.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,29/01/2016,11,MICROSOFT CORP,Q,55.09,9279988.0,-0.007030,7909303.0,29/01/2016,7909303.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,29/02/2016,11,MICROSOFT CORP,Q,50.88,8147721.0,-0.069886,7909303.0,29/02/2016,7909303.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,31/03/2016,11,MICROSOFT CORP,Q,55.23,6412683.0,0.085495,7870000.0,31/03/2016,7870000.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,29/04/2016,11,MICROSOFT CORP,Q,49.87,6998592.0,-0.097049,7860467.0,29/04/2016,7860467.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,31/05/2016,11,MICROSOFT CORP,Q,53.0,5310870.0,0.069982,7860467.0,31/05/2016,7860467.0,12141.0,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,30/06/2016,11,MICROSOFT CORP,Q,51.17,8246050.0,-0.034528,7808000.0,30/06/2016,7808000.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,29/07/2016,11,MICROSOFT CORP,Q,56.68,6476461.0,0.107680,7792515.0,29/07/2016,7792515.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,31/08/2016,11,MICROSOFT CORP,Q,57.46,4676906.0,0.020113,7792515.0,31/08/2016,7792515.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,30/09/2016,11,MICROSOFT CORP,Q,57.6,5275975.0,0.002436,7779737.0,30/09/2016,7779737.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,31/10/2016,11,MICROSOFT CORP,Q,59.92,6148560.0,0.040278,7775351.0,31/10/2016,7775351.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,30/11/2016,11,MICROSOFT CORP,Q,60.26,6132204.0,0.012183,7775351.0,30/11/2016,7775351.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,30/12/2016,11,MICROSOFT CORP,Q,62.14,5135897.0,0.031198,7730000.0,30/12/2016,7730000.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,31/01/2017,11,MICROSOFT CORP,Q,64.65,4944958.0,0.040393,7727530.0,31/01/2017,7727530.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,28/02/2017,11,MICROSOFT CORP,Q,63.98,4409458.0,-0.004331,7727530.0,28/02/2017,7727530.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,31/03/2017,11,MICROSOFT CORP,Q,65.86,4892383.0,0.029384,7723000.0,31/03/2017,7723000.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,28/04/2017,11,MICROSOFT CORP,Q,68.46,4333254.0,0.039478,7720515.0,28/04/2017,7720515.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,31/05/2017,11,MICROSOFT CORP,Q,69.84,5174170.0,0.025854,7720515.0,31/05/2017,7720515.0,12141.0,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,30/06/2017,11,MICROSOFT CORP,Q,68.93,6305762.0,-0.013030,7708000.0,30/06/2017,7708000.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,31/07/2017,11,MICROSOFT CORP,Q,72.7,4701882.0,0.054693,7702244.0,31/07/2017,7702244.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,31/08/2017,11,MICROSOFT CORP,Q,74.77,4433057.0,0.033838,7702244.0,31/08/2017,7702244.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,29/09/2017,11,MICROSOFT CORP,Q,74.49,3766723.0,-0.003745,7715433.0,29/09/2017,7715433.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,31/10/2017,11,MICROSOFT CORP,Q,83.18,4511873.0,0.116660,7714590.0,31/10/2017,7714590.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,30/11/2017,11,MICROSOFT CORP,Q,84.17,4220760.0,0.016951,7714590.0,30/11/2017,7714590.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,29/12/2017,11,MICROSOFT CORP,Q,85.54,4663253.0,0.016277,7705000.0,29/12/2017,7705000.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,31/01/2018,11,MICROSOFT CORP,Q,95.01,5744603.0,0.110708,7699793.0,31/01/2018,7699793.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,28/02/2018,11,MICROSOFT CORP,Q,93.77,7257085.0,-0.008631,7699793.0,28/02/2018,7699793.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,29/03/2018,11,MICROSOFT CORP,Q,91.27,7507195.0,-0.026661,7690000.0,29/03/2018,7690000.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,30/04/2018,11,MICROSOFT CORP,Q,93.52,6699236.0,0.024652,7683198.0,30/04/2018,7683198.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,31/05/2018,11,MICROSOFT CORP,Q,98.84,5091267.0,0.061377,7683198.0,31/05/2018,7683198.0,12141.0,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,29/06/2018,11,MICROSOFT CORP,Q,98.61,6018073.0,-0.002327,7677000.0,29/06/2018,7677000.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,31/07/2018,11,MICROSOFT CORP,Q,106.08,5679044.0,0.075753,7668217.0,31/07/2018,7668217.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,31/08/2018,11,MICROSOFT CORP,Q,112.33,4565661.0,0.062877,7668217.0,31/08/2018,7668217.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,28/09/2018,11,MICROSOFT CORP,Q,114.37,4799331.0,0.018161,7680000.0,28/09/2018,7680000.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,31/10/2018,11,MICROSOFT CORP,Q,106.81,9279623.0,-0.066101,7676219.0,31/10/2018,7676219.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,30/11/2018,11,MICROSOFT CORP,Q,110.89,7199533.0,0.042505,7676219.0,30/11/2018,7676219.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,31/12/2018,11,MICROSOFT CORP,Q,101.57,9443269.0,-0.084047,7683000.0,31/12/2018,7683000.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,31/01/2019,11,MICROSOFT CORP,Q,104.43,7140356.0,0.028158,7672213.0,31/01/2019,7672213.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,28/02/2019,11,MICROSOFT CORP,Q,112.03,4688757.0,0.077181,7672213.0,28/02/2019,7672213.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,29/03/2019,11,MICROSOFT CORP,Q,117.94,5893465.0,0.052754,7666000.0,29/03/2019,7666000.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,30/04/2019,11,MICROSOFT CORP,Q,130.60001,4330694.0,0.107343,7662818.0,30/04/2019,7662818.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,31/05/2019,11,MICROSOFT CORP,Q,123.68,5472320.0,-0.049464,7662818.0,31/05/2019,7662818.0,12141.0,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,28/06/2019,11,MICROSOFT CORP,Q,133.96001,5077693.0,0.083118,7643000.0,28/06/2019,7643000.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,31/07/2019,11,MICROSOFT CORP,Q,136.27,4835534.0,0.017244,7635409.0,31/07/2019,7635409.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,30/08/2019,11,MICROSOFT CORP,Q,137.86,5853810.0,0.015044,7635409.0,30/08/2019,7635409.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,30/09/2019,11,MICROSOFT CORP,Q,139.03,4777427.0,0.008487,7634000.0,30/09/2019,7634000.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,31/10/2019,11,MICROSOFT CORP,Q,143.37,5627182.0,0.031216,7628806.0,31/10/2019,7628806.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,29/11/2019,11,MICROSOFT CORP,Q,151.38,3930340.0,0.059427,7628806.0,29/11/2019,7628806.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,31/12/2019,11,MICROSOFT CORP,Q,157.7,4520222.0,0.041749,7611000.0,31/12/2019,7611000.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,31/01/2020,11,MICROSOFT CORP,Q,170.23,5588346.0,0.079455,7606047.0,31/01/2020,7606047.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,28/02/2020,11,MICROSOFT CORP,Q,162.00999,8865959.0,-0.045292,7606047.0,28/02/2020,7606047.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,31/03/2020,11,MICROSOFT CORP,Q,157.71001,16102468.0,-0.026541,7590000.0,31/03/2020,7590000.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,30/04/2020,11,MICROSOFT CORP,Q,179.21001,9846428.0,0.136326,7583440.0,30/04/2020,7583440.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,29/05/2020,11,MICROSOFT CORP,Q,183.25,6880424.0,0.025389,7583440.0,29/05/2020,7583440.0,12141.0,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,30/06/2020,11,MICROSOFT CORP,Q,203.50999,7637969.0,0.110559,7571000.0,30/06/2020,7571000.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,31/07/2020,11,MICROSOFT CORP,Q,205.00999,7691053.0,0.007371,7567653.0,31/07/2020,7567653.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,31/08/2020,11,MICROSOFT CORP,Q,225.53,6911585.0,0.102580,7567653.0,31/08/2020,7567653.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,30/09/2020,11,MICROSOFT CORP,Q,210.33,7676076.0,-0.067397,7564000.0,30/09/2020,7564000.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,30/10/2020,11,MICROSOFT CORP,Q,202.47,6307778.0,-0.037370,7560496.0,30/10/2020,7560496.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,30/11/2020,11,MICROSOFT CORP,Q,214.07001,5731253.0,0.060058,7560496.0,30/11/2020,7560496.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,31/12/2020,11,MICROSOFT CORP,Q,222.42,5953829.0,0.039006,7546000.0,31/12/2020,7546000.0,12141.0,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
