PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,MthCalDt,UGVKEY,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,csho,costat
10107,2012-05-31,11,MICROSOFT CORP,Q,29.19,10123951.0,-0.081993,2012-05-31,12141,30/06/2011,INDL,C,D,STD,USD,6.8151,8376.0,A
10107,2012-06-29,11,MICROSOFT CORP,Q,30.59,9679085.0,0.047962,2012-06-29,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2012-07-31,11,MICROSOFT CORP,Q,29.47,8415185.0,-0.036613,2012-07-31,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2012-08-31,11,MICROSOFT CORP,Q,30.82,6689457.0,0.052596,2012-08-31,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2012-09-28,11,MICROSOFT CORP,Q,29.76,8907887.0,-0.034393,2012-09-28,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2012-10-31,11,MICROSOFT CORP,Q,28.54,11047390.0,-0.040995,2012-10-31,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2012-11-30,11,MICROSOFT CORP,Q,26.615,12895966.0,-0.059390,2012-11-30,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2012-12-31,11,MICROSOFT CORP,Q,26.7097,9389131.0,0.003558,2012-12-31,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2013-01-31,11,MICROSOFT CORP,Q,27.45,11363418.0,0.027717,2013-01-31,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2013-02-28,11,MICROSOFT CORP,Q,27.8,7736797.0,0.021129,2013-02-28,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2013-03-28,11,MICROSOFT CORP,Q,28.605,8372531.0,0.028957,2013-03-28,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2013-04-30,11,MICROSOFT CORP,Q,33.1,14536561.0,0.157140,2013-04-30,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2013-05-31,11,MICROSOFT CORP,Q,34.9,10663668.0,0.061329,2013-05-31,12141,30/06/2012,INDL,C,D,STD,USD,7.9183,8381.0,A
10107,2013-06-28,11,MICROSOFT CORP,Q,34.545,9394212.0,-0.010172,2013-06-28,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2013-07-31,11,MICROSOFT CORP,Q,31.84,11036007.0,-0.078304,2013-07-31,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2013-08-30,11,MICROSOFT CORP,Q,33.4,10443426.0,0.056219,2013-08-30,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2013-09-30,11,MICROSOFT CORP,Q,33.28,12366043.0,-0.003593,2013-09-30,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2013-10-31,11,MICROSOFT CORP,Q,35.405,9633022.0,0.063852,2013-10-31,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2013-11-29,11,MICROSOFT CORP,Q,38.13,7965331.0,0.084875,2013-11-29,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2013-12-31,11,MICROSOFT CORP,Q,37.41,8202590.0,-0.018883,2013-12-31,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2014-01-31,11,MICROSOFT CORP,Q,37.84,9255796.0,0.011494,2014-01-31,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2014-02-28,11,MICROSOFT CORP,Q,38.31,7182660.0,0.019820,2014-02-28,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2014-03-31,11,MICROSOFT CORP,Q,40.99,7790153.0,0.069956,2014-03-31,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2014-04-30,11,MICROSOFT CORP,Q,40.4,7461680.0,-0.014394,2014-04-30,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2014-05-30,11,MICROSOFT CORP,Q,40.94,5747041.0,0.020297,2014-05-30,12141,30/06/2013,INDL,C,D,STD,USD,9.4793,8328.0,A
10107,2014-06-30,11,MICROSOFT CORP,Q,41.7,5566350.0,0.018564,2014-06-30,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2014-07-31,11,MICROSOFT CORP,Q,43.16,7327822.0,0.035012,2014-07-31,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2014-08-29,11,MICROSOFT CORP,Q,45.43,5139717.0,0.059082,2014-08-29,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2014-09-30,11,MICROSOFT CORP,Q,46.36,8609490.0,0.020471,2014-09-30,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2014-10-31,11,MICROSOFT CORP,Q,46.95,8533427.0,0.012726,2014-10-31,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2014-11-28,11,MICROSOFT CORP,Q,47.81,5230103.0,0.024920,2014-11-28,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2014-12-31,11,MICROSOFT CORP,Q,46.45,6287260.0,-0.028446,2014-12-31,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2015-01-30,11,MICROSOFT CORP,Q,40.4,9190983.0,-0.130248,2015-01-30,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2015-02-27,11,MICROSOFT CORP,Q,43.85,6564632.0,0.093069,2015-02-27,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2015-03-31,11,MICROSOFT CORP,Q,40.655,8243346.0,-0.072862,2015-03-31,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2015-04-30,11,MICROSOFT CORP,Q,48.64,8745897.0,0.196409,2015-04-30,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2015-05-29,11,MICROSOFT CORP,Q,46.86,6331563.0,-0.030222,2015-05-29,12141,30/06/2014,INDL,C,D,STD,USD,10.8974,8239.0,A
10107,2015-06-30,11,MICROSOFT CORP,Q,44.15,6649349.0,-0.057832,2015-06-30,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2015-07-31,11,MICROSOFT CORP,Q,46.7,7256877.0,0.057758,2015-07-31,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2015-08-31,11,MICROSOFT CORP,Q,43.52,7769602.0,-0.061456,2015-08-31,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2015-09-30,11,MICROSOFT CORP,Q,44.26,6740501.0,0.017004,2015-09-30,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2015-10-30,11,MICROSOFT CORP,Q,52.64,8580914.0,0.189336,2015-10-30,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2015-11-30,11,MICROSOFT CORP,Q,54.35,6634965.0,0.039324,2015-11-30,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2015-12-31,11,MICROSOFT CORP,Q,55.48,7934234.0,0.020791,2015-12-31,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2016-01-29,11,MICROSOFT CORP,Q,55.09,9279988.0,-0.007030,2016-01-29,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2016-02-29,11,MICROSOFT CORP,Q,50.88,8147721.0,-0.069886,2016-02-29,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2016-03-31,11,MICROSOFT CORP,Q,55.23,6412683.0,0.085495,2016-03-31,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2016-04-29,11,MICROSOFT CORP,Q,49.87,6998592.0,-0.097049,2016-04-29,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2016-05-31,11,MICROSOFT CORP,Q,53.0,5310870.0,0.069982,2016-05-31,12141,30/06/2015,INDL,C,D,STD,USD,9.9767,8027.0,A
10107,2016-06-30,11,MICROSOFT CORP,Q,51.17,8246050.0,-0.034528,2016-06-30,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2016-07-29,11,MICROSOFT CORP,Q,56.68,6476461.0,0.107680,2016-07-29,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2016-08-31,11,MICROSOFT CORP,Q,57.46,4676906.0,0.020113,2016-08-31,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2016-09-30,11,MICROSOFT CORP,Q,57.6,5275975.0,0.002436,2016-09-30,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2016-10-31,11,MICROSOFT CORP,Q,59.92,6148560.0,0.040278,2016-10-31,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2016-11-30,11,MICROSOFT CORP,Q,60.26,6132204.0,0.012183,2016-11-30,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2016-12-30,11,MICROSOFT CORP,Q,62.14,5135897.0,0.031198,2016-12-30,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2017-01-31,11,MICROSOFT CORP,Q,64.65,4944958.0,0.040393,2017-01-31,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2017-02-28,11,MICROSOFT CORP,Q,63.98,4409458.0,-0.004331,2017-02-28,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2017-03-31,11,MICROSOFT CORP,Q,65.86,4892383.0,0.029384,2017-03-31,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2017-04-28,11,MICROSOFT CORP,Q,68.46,4333254.0,0.039478,2017-04-28,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2017-05-31,11,MICROSOFT CORP,Q,69.84,5174170.0,0.025854,2017-05-31,12141,30/06/2016,INDL,C,D,STD,USD,9.2209,7808.0,A
10107,2017-06-30,11,MICROSOFT CORP,Q,68.93,6305762.0,-0.013030,2017-06-30,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2017-07-31,11,MICROSOFT CORP,Q,72.7,4701882.0,0.054693,2017-07-31,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2017-08-31,11,MICROSOFT CORP,Q,74.77,4433057.0,0.033838,2017-08-31,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2017-09-29,11,MICROSOFT CORP,Q,74.49,3766723.0,-0.003745,2017-09-29,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2017-10-31,11,MICROSOFT CORP,Q,83.18,4511873.0,0.116660,2017-10-31,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2017-11-30,11,MICROSOFT CORP,Q,84.17,4220760.0,0.016951,2017-11-30,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2017-12-29,11,MICROSOFT CORP,Q,85.54,4663253.0,0.016277,2017-12-29,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2018-01-31,11,MICROSOFT CORP,Q,95.01,5744603.0,0.110708,2018-01-31,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2018-02-28,11,MICROSOFT CORP,Q,93.77,7257085.0,-0.008631,2018-02-28,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2018-03-29,11,MICROSOFT CORP,Q,91.27,7507195.0,-0.026661,2018-03-29,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2018-04-30,11,MICROSOFT CORP,Q,93.52,6699236.0,0.024652,2018-04-30,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2018-05-31,11,MICROSOFT CORP,Q,98.84,5091267.0,0.061377,2018-05-31,12141,30/06/2017,INDL,C,D,STD,USD,9.3921,7708.0,A
10107,2018-06-29,11,MICROSOFT CORP,Q,98.61,6018073.0,-0.002327,2018-06-29,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2018-07-31,11,MICROSOFT CORP,Q,106.08,5679044.0,0.075753,2018-07-31,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2018-08-31,11,MICROSOFT CORP,Q,112.33,4565661.0,0.062877,2018-08-31,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2018-09-28,11,MICROSOFT CORP,Q,114.37,4799331.0,0.018161,2018-09-28,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2018-10-31,11,MICROSOFT CORP,Q,106.81,9279623.0,-0.066101,2018-10-31,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2018-11-30,11,MICROSOFT CORP,Q,110.89,7199533.0,0.042505,2018-11-30,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2018-12-31,11,MICROSOFT CORP,Q,101.57,9443269.0,-0.084047,2018-12-31,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2019-01-31,11,MICROSOFT CORP,Q,104.43,7140356.0,0.028158,2019-01-31,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2019-02-28,11,MICROSOFT CORP,Q,112.03,4688757.0,0.077181,2019-02-28,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2019-03-29,11,MICROSOFT CORP,Q,117.94,5893465.0,0.052754,2019-03-29,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2019-04-30,11,MICROSOFT CORP,Q,130.60001,4330694.0,0.107343,2019-04-30,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2019-05-31,11,MICROSOFT CORP,Q,123.68,5472320.0,-0.049464,2019-05-31,12141,30/06/2018,INDL,C,D,STD,USD,10.7748,7677.0,A
10107,2019-06-28,11,MICROSOFT CORP,Q,133.96001,5077693.0,0.083118,2019-06-28,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2019-07-31,11,MICROSOFT CORP,Q,136.27,4835534.0,0.017244,2019-07-31,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2019-08-30,11,MICROSOFT CORP,Q,137.86,5853810.0,0.015044,2019-08-30,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2019-09-30,11,MICROSOFT CORP,Q,139.03,4777427.0,0.008487,2019-09-30,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2019-10-31,11,MICROSOFT CORP,Q,143.37,5627182.0,0.031216,2019-10-31,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2019-11-29,11,MICROSOFT CORP,Q,151.38,3930340.0,0.059427,2019-11-29,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2019-12-31,11,MICROSOFT CORP,Q,157.7,4520222.0,0.041749,2019-12-31,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2020-01-31,11,MICROSOFT CORP,Q,170.23,5588346.0,0.079455,2020-01-31,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2020-02-28,11,MICROSOFT CORP,Q,162.00999,8865959.0,-0.045292,2020-02-28,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2020-03-31,11,MICROSOFT CORP,Q,157.71001,16102468.0,-0.026541,2020-03-31,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2020-04-30,11,MICROSOFT CORP,Q,179.21001,9846428.0,0.136326,2020-04-30,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2020-05-29,11,MICROSOFT CORP,Q,183.25,6880424.0,0.025389,2020-05-29,12141,30/06/2019,INDL,C,D,STD,USD,13.3887,7643.0,A
10107,2020-06-30,11,MICROSOFT CORP,Q,203.50999,7637969.0,0.110559,2020-06-30,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2020-07-31,11,MICROSOFT CORP,Q,205.00999,7691053.0,0.007371,2020-07-31,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2020-08-31,11,MICROSOFT CORP,Q,225.53,6911585.0,0.102580,2020-08-31,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2020-09-30,11,MICROSOFT CORP,Q,210.33,7676076.0,-0.067397,2020-09-30,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2020-10-30,11,MICROSOFT CORP,Q,202.47,6307778.0,-0.037370,2020-10-30,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2020-11-30,11,MICROSOFT CORP,Q,214.07001,5731253.0,0.060058,2020-11-30,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2020-12-31,11,MICROSOFT CORP,Q,222.42,5953829.0,0.039006,2020-12-31,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2021-01-29,11,MICROSOFT CORP,Q,231.96001,6485677.0,0.042892,2021-01-29,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2021-02-26,11,MICROSOFT CORP,Q,232.38,4900140.0,0.004225,2021-02-26,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2021-03-31,11,MICROSOFT CORP,Q,235.77,7249215.0,0.014588,2021-03-31,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2021-04-30,11,MICROSOFT CORP,Q,252.17999,5681359.0,0.069602,2021-04-30,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2021-05-28,11,MICROSOFT CORP,Q,249.67999,4947689.0,-0.007693,2021-05-28,12141,30/06/2020,INDL,C,D,STD,USD,15.6259,7571.0,A
10107,2021-06-30,11,MICROSOFT CORP,Q,270.89999,5080224.0,0.084989,2021-06-30,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2021-07-30,11,MICROSOFT CORP,Q,284.91,5220794.0,0.051717,2021-07-30,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2021-08-31,11,MICROSOFT CORP,Q,301.88,4415471.0,0.061528,2021-08-31,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2021-09-30,11,MICROSOFT CORP,Q,281.92001,5023354.0,-0.066119,2021-09-30,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2021-10-29,11,MICROSOFT CORP,Q,331.62,5157513.0,0.176291,2021-10-29,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2021-11-30,11,MICROSOFT CORP,Q,330.59,5091543.0,-0.001236,2021-11-30,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2021-12-31,11,MICROSOFT CORP,Q,336.32001,6250773.0,0.017333,2021-12-31,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2022-01-31,11,MICROSOFT CORP,Q,310.98001,9460285.0,-0.075345,2022-01-31,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2022-02-28,11,MICROSOFT CORP,Q,298.79001,6905975.0,-0.037205,2022-02-28,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2022-03-31,11,MICROSOFT CORP,Q,308.31,7351466.0,0.031862,2022-03-31,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2022-04-29,11,MICROSOFT CORP,Q,277.51999,6263718.0,-0.099867,2022-04-29,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2022-05-31,11,MICROSOFT CORP,Q,271.87,7420645.0,-0.018125,2022-05-31,12141,30/06/2021,INDL,C,D,STD,USD,18.8839,7519.0,A
10107,2022-06-30,11,MICROSOFT CORP,Q,256.82999,6210638.0,-0.055321,2022-06-30,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2022-07-29,11,MICROSOFT CORP,Q,280.73999,5341745.0,0.093097,2022-07-29,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2022-08-31,11,MICROSOFT CORP,Q,261.47,4766826.0,-0.066432,2022-08-31,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2022-09-30,11,MICROSOFT CORP,Q,232.89999,5746488.0,-0.109267,2022-09-30,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2022-10-31,11,MICROSOFT CORP,Q,232.13,6703940.0,-0.003306,2022-10-31,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2022-11-30,11,MICROSOFT CORP,Q,255.14,6145296.0,0.102055,2022-11-30,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2022-12-30,11,MICROSOFT CORP,Q,239.82001,5991818.0,-0.060045,2022-12-30,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2023-01-31,11,MICROSOFT CORP,Q,247.81,6653042.0,0.033317,2023-01-31,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2023-02-28,11,MICROSOFT CORP,Q,249.42,6148469.0,0.009241,2023-02-28,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2023-03-31,11,MICROSOFT CORP,Q,288.29999,7469274.0,0.155882,2023-03-31,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2023-04-28,11,MICROSOFT CORP,Q,307.26001,5506599.0,0.065765,2023-04-28,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2023-05-31,11,MICROSOFT CORP,Q,328.39001,5992060.0,0.070982,2023-05-31,12141,30/06/2022,INDL,C,D,STD,USD,22.3127,7464.0,A
10107,2023-06-30,11,MICROSOFT CORP,Q,340.54001,5470225.0,0.036999,2023-06-30,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2023-07-31,11,MICROSOFT CORP,Q,335.92001,6658592.0,-0.013567,2023-07-31,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2023-08-31,11,MICROSOFT CORP,Q,327.76001,4792283.0,-0.022267,2023-08-31,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2023-09-29,11,MICROSOFT CORP,Q,315.75,4163480.0,-0.036643,2023-09-29,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2023-10-31,11,MICROSOFT CORP,Q,338.10999,5399432.0,0.070815,2023-10-31,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2023-11-30,11,MICROSOFT CORP,Q,378.91,5602438.0,0.122889,2023-11-30,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2023-12-29,11,MICROSOFT CORP,Q,376.04001,5185553.0,-0.007574,2023-12-29,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2024-01-31,11,MICROSOFT CORP,Q,397.57999,5256086.0,0.057281,2024-01-31,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2024-02-29,11,MICROSOFT CORP,Q,413.64001,4421269.0,0.042281,2024-02-29,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2024-03-28,11,MICROSOFT CORP,Q,420.72,4236784.0,0.017116,2024-03-28,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2024-04-30,11,MICROSOFT CORP,Q,389.32999,4360892.0,-0.074610,2024-04-30,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2024-05-31,11,MICROSOFT CORP,Q,415.13,4095924.0,0.068194,2024-05-31,12141,30/06/2023,INDL,C,D,STD,USD,27.748,7432.0,A
10107,2024-06-28,11,MICROSOFT CORP,Q,446.95001,3398071.0,0.076651,2024-06-28,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
10107,2024-07-31,11,MICROSOFT CORP,Q,418.35001,4361683.0,-0.063989,2024-07-31,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
10107,2024-08-30,11,MICROSOFT CORP,Q,417.14001,4489646.0,-0.001100,2024-08-30,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
10107,2024-09-30,11,MICROSOFT CORP,Q,430.29999,3750494.0,0.031548,2024-09-30,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
10107,2024-10-31,11,MICROSOFT CORP,Q,406.35001,4371028.0,-0.055659,2024-10-31,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
10107,2024-11-29,11,MICROSOFT CORP,Q,423.45999,4403598.0,0.044149,2024-11-29,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
10107,2024-12-31,11,MICROSOFT CORP,Q,421.5,4365487.0,-0.004629,2024-12-31,12141,30/06/2024,INDL,C,D,STD,USD,36.1147,7434.0,A
14008,1987-01-30,11,AMGEN INC,Q,26.125,48958.0,0.180791,1987-01-30,1602,31/03/1986,INDL,C,D,STD,USD,5.7656,13.976,A
14008,1987-02-27,11,AMGEN INC,Q,37.625,49113.0,0.440191,1987-02-27,1602,31/03/1986,INDL,C,D,STD,USD,5.7656,13.976,A
14008,1987-03-31,11,AMGEN INC,Q,38.5,67134.0,0.023256,1987-03-31,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-04-30,11,AMGEN INC,Q,39.75,51638.0,0.032468,1987-04-30,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-05-29,11,AMGEN INC,Q,40.625,31354.0,0.022013,1987-05-29,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-06-30,11,AMGEN INC,Q,38.25,34098.0,-0.058462,1987-06-30,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-07-31,11,AMGEN INC,Q,29.75,99100.0,-0.222222,1987-07-31,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-08-31,11,AMGEN INC,Q,32.0,30227.0,0.075630,1987-08-31,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-09-30,11,AMGEN INC,Q,32.75,28814.0,0.023438,1987-09-30,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-10-30,11,AMGEN INC,Q,26.75,55091.0,-0.183206,1987-10-30,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-11-30,11,AMGEN INC,Q,21.25,31946.0,-0.205607,1987-11-30,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1987-12-31,11,AMGEN INC,Q,31.0,31669.0,0.458824,1987-12-31,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
14008,1988-01-29,11,AMGEN INC,Q,32.5,41945.0,0.048387,1988-01-29,1602,31/03/1987,INDL,C,D,STD,USD,5.8869,14.262,A
