PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET
10709,31/10/1995,11,MANATRON INC,Q,-2.8125,614.0,0.022727
10709,30/11/1995,11,MANATRON INC,Q,-2.875,181.0,0.022222
10709,29/12/1995,11,MANATRON INC,Q,2.0,958.0,-0.304348
10709,31/01/1996,11,MANATRON INC,Q,1.875,406.0,-0.062500
10709,29/02/1996,11,MANATRON INC,Q,1.625,182.0,-0.133333
10709,29/03/1996,11,MANATRON INC,Q,1.75,546.0,0.076923
10709,30/04/1996,11,MANATRON INC,Q,1.625,966.0,-0.071429
10709,31/05/1996,11,MANATRON INC,Q,2.125,1309.0,0.307692
10709,28/06/1996,11,MANATRON INC,Q,2.0,572.0,-0.058824
10709,31/07/1996,11,MANATRON INC,Q,1.25,477.0,-0.375000
10709,30/08/1996,11,MANATRON INC,Q,1.5,306.0,0.200000
10709,30/09/1996,11,MANATRON INC,Q,1.875,1991.0,0.250000
10709,31/10/1996,11,MANATRON INC,Q,-1.8125,868.0,-0.033333
10709,29/11/1996,11,MANATRON INC,Q,-1.8125,223.0,0.000000
10709,31/12/1996,11,MANATRON INC,Q,1.5,515.0,-0.172414
10709,31/01/1997,11,MANATRON INC,Q,1.46875,595.0,-0.020833
10709,28/02/1997,11,MANATRON INC,Q,1.65625,140.0,0.127660
10709,31/03/1997,11,MANATRON INC,Q,2.3125,1039.0,0.396226
10709,30/04/1997,11,MANATRON INC,Q,1.75,343.0,-0.243243
10709,30/05/1997,11,MANATRON INC,Q,1.75,114.0,0.000000
10709,30/06/1997,11,MANATRON INC,Q,2.25,2570.0,0.285714
10709,31/07/1997,11,MANATRON INC,Q,2.0,944.0,-0.111111
10709,29/08/1997,11,MANATRON INC,Q,-2.0,397.0,0.000000
10709,30/09/1997,11,MANATRON INC,Q,2.0,926.0,0.000000
10709,31/10/1997,11,MANATRON INC,Q,2.0,1406.0,0.000000
10709,28/11/1997,11,MANATRON INC,Q,-1.95313,246.0,-0.023438
10709,31/12/1997,11,MANATRON INC,Q,1.625,417.0,-0.168000
10709,30/01/1998,11,MANATRON INC,Q,1.625,346.0,0.000000
10709,27/02/1998,11,MANATRON INC,Q,1.5,410.0,-0.076923
10709,31/03/1998,11,MANATRON INC,Q,2.5,1849.0,0.666667
10709,30/04/1998,11,MANATRON INC,Q,3.875,8720.0,0.550000
10709,29/05/1998,11,MANATRON INC,Q,4.875,2412.0,0.258065
10709,30/06/1998,11,MANATRON INC,Q,4.5,2134.0,-0.076923
10709,31/07/1998,11,MANATRON INC,Q,3.75,4049.0,-0.166667
10709,31/08/1998,11,MANATRON INC,Q,4.0,808.0,0.066667
10709,30/09/1998,11,MANATRON INC,Q,-4.375,1055.0,0.093750
10709,30/10/1998,11,MANATRON INC,Q,4.25,732.0,-0.028571
10709,30/11/1998,11,MANATRON INC,Q,4.125,1375.0,-0.029412
10709,31/12/1998,11,MANATRON INC,Q,5.5,1765.0,0.333333
10709,29/01/1999,11,MANATRON INC,Q,5.375,1185.0,-0.022727
10709,26/02/1999,11,MANATRON INC,Q,4.625,421.0,-0.139535
10709,31/03/1999,11,MANATRON INC,Q,5.375,2305.0,0.162162
10709,30/04/1999,11,MANATRON INC,Q,5.6875,1839.0,0.058140
10709,28/05/1999,11,MANATRON INC,Q,6.8125,3328.0,0.197802
10709,30/06/1999,11,MANATRON INC,Q,6.375,1028.0,-0.064220
10709,30/07/1999,11,MANATRON INC,Q,6.9375,4371.0,0.088235
10709,31/08/1999,11,MANATRON INC,Q,6.9375,2966.0,0.000000
10709,30/09/1999,11,MANATRON INC,Q,5.25,1862.0,-0.243243
10709,29/10/1999,11,MANATRON INC,Q,5.625,1493.0,0.071429
10709,30/11/1999,11,MANATRON INC,Q,5.5,2175.0,-0.022222
10709,31/12/1999,11,MANATRON INC,Q,6.375,3352.0,0.159091
10709,31/01/2000,11,MANATRON INC,Q,7.5,10720.0,0.176471
10709,29/02/2000,11,MANATRON INC,Q,8.1875,3950.0,0.091667
10709,31/03/2000,11,MANATRON INC,Q,9.6875,13932.0,0.183206
10709,28/04/2000,11,MANATRON INC,Q,8.4375,5011.0,-0.129032
10709,31/05/2000,11,MANATRON INC,Q,6.75,2349.0,-0.200000
10709,30/06/2000,11,MANATRON INC,Q,8.25,1694.0,0.222222
10709,31/07/2000,11,MANATRON INC,Q,5.75,1972.0,-0.303030
10709,31/08/2000,11,MANATRON INC,Q,5.25,2183.0,-0.086957
10709,29/09/2000,11,MANATRON INC,Q,4.46875,1778.0,-0.148810
10709,31/10/2000,11,MANATRON INC,Q,5.0,1302.0,0.118881
10709,30/11/2000,11,MANATRON INC,Q,3.9375,931.0,-0.212500
10709,29/12/2000,11,MANATRON INC,Q,2.75,2297.0,-0.301587
10709,31/01/2001,11,MANATRON INC,Q,4.625,1089.0,0.681818
10709,28/02/2001,11,MANATRON INC,Q,3.57813,622.0,-0.226351
10709,30/03/2001,11,MANATRON INC,Q,3.125,670.0,-0.126638
10709,30/04/2001,11,MANATRON INC,Q,3.15,224.0,0.008000
10709,31/05/2001,11,MANATRON INC,Q,5.0,738.0,0.587302
10709,29/06/2001,11,MANATRON INC,Q,4.78,550.0,-0.044000
10709,31/07/2001,11,MANATRON INC,Q,4.24,915.0,-0.112971
10709,31/08/2001,11,MANATRON INC,Q,3.9,728.0,-0.080189
10709,28/09/2001,11,MANATRON INC,Q,3.25,712.0,-0.166667
10709,31/10/2001,11,MANATRON INC,Q,2.61,627.0,-0.196923
10709,30/11/2001,11,MANATRON INC,Q,4.2,690.0,0.609195
10709,31/12/2001,11,MANATRON INC,Q,3.5,694.0,-0.166667
10709,31/01/2002,11,MANATRON INC,Q,3.5,557.0,0.000000
10709,28/02/2002,11,MANATRON INC,Q,4.0,527.0,0.142857
10709,28/03/2002,11,MANATRON INC,Q,3.75,646.0,-0.062500
10709,30/04/2002,11,MANATRON INC,Q,4.01,1018.0,0.069333
10709,31/05/2002,11,MANATRON INC,Q,4.19,710.0,0.044888
10709,28/06/2002,11,MANATRON INC,Q,-4.2,747.0,0.002387
10709,31/07/2002,11,MANATRON INC,Q,-3.825,928.0,-0.089286
10709,30/08/2002,11,MANATRON INC,Q,4.55,1007.0,0.189543
10709,30/09/2002,11,MANATRON INC,Q,4.05,738.0,-0.109890
10709,31/10/2002,11,MANATRON INC,Q,4.061,673.0,0.002716
10709,29/11/2002,11,MANATRON INC,Q,-4.05,239.0,-0.002709
10709,31/12/2002,11,MANATRON INC,Q,4.62,1779.0,0.140741
10709,31/01/2003,11,MANATRON INC,Q,5.161,2232.0,0.117100
10709,28/02/2003,11,MANATRON INC,Q,5.32,1046.0,0.030808
10709,31/03/2003,11,MANATRON INC,Q,6.7,3691.0,0.259398
10709,30/04/2003,11,MANATRON INC,Q,6.95,2701.0,0.037313
10709,30/05/2003,11,MANATRON INC,Q,8.29,3909.0,0.192806
10709,30/06/2003,11,MANATRON INC,Q,7.997,2310.0,-0.035344
10709,31/07/2003,11,MANATRON INC,Q,7.25,4719.0,-0.093410
10709,29/08/2003,11,MANATRON INC,Q,7.34,1208.0,0.012414
10709,30/09/2003,11,MANATRON INC,Q,6.72,4296.0,-0.084469
10709,31/10/2003,11,MANATRON INC,Q,7.75,2212.0,0.153274
10709,28/11/2003,11,MANATRON INC,Q,8.5,2157.0,0.096774
10709,31/12/2003,11,MANATRON INC,Q,7.75,1663.0,-0.088235
10709,30/01/2004,11,MANATRON INC,Q,8.1,1844.0,0.045161
10709,27/02/2004,11,MANATRON INC,Q,8.85,2794.0,0.092593
10709,31/03/2004,11,MANATRON INC,Q,8.0,2829.0,-0.096045
10709,30/04/2004,11,MANATRON INC,Q,7.6,1885.0,-0.050000
10709,28/05/2004,11,MANATRON INC,Q,8.15,2016.0,0.072368
10709,30/06/2004,11,MANATRON INC,Q,9.85,4065.0,0.208589
10709,30/07/2004,11,MANATRON INC,Q,8.33,2790.0,-0.154315
10709,31/08/2004,11,MANATRON INC,Q,8.5,1457.0,0.020408
10709,30/09/2004,11,MANATRON INC,Q,8.02,2586.0,-0.056471
10709,29/10/2004,11,MANATRON INC,Q,7.98,1327.0,-0.004988
10709,30/11/2004,11,MANATRON INC,Q,8.01,806.0,0.003759
10709,31/12/2004,11,MANATRON INC,Q,8.41,2307.0,0.049938
10709,31/01/2005,11,MANATRON INC,Q,8.9,2802.0,0.058264
10709,28/02/2005,11,MANATRON INC,Q,8.71,1994.0,-0.021348
10709,31/03/2005,11,MANATRON INC,Q,9.11,1963.0,0.045924
10709,29/04/2005,11,MANATRON INC,Q,8.92,1149.0,-0.020856
10709,31/05/2005,11,MANATRON INC,Q,9.47,951.0,0.061659
10709,30/06/2005,11,MANATRON INC,Q,9.43,1171.0,-0.004224
10709,29/07/2005,11,MANATRON INC,Q,9.95,1100.0,0.055143
10709,31/08/2005,11,MANATRON INC,Q,9.71,1194.0,-0.024121
10709,30/09/2005,11,MANATRON INC,Q,8.02,1313.0,-0.174047
10709,31/10/2005,11,MANATRON INC,Q,7.8,1191.0,-0.027431
10709,30/11/2005,11,MANATRON INC,Q,7.15,1584.0,-0.083333
10709,30/12/2005,11,MANATRON INC,Q,8.14,3268.0,0.138462
10709,31/01/2006,11,MANATRON INC,Q,7.92,892.0,-0.027027
10709,28/02/2006,11,MANATRON INC,Q,7.7,1344.0,-0.027778
10709,31/03/2006,11,MANATRON INC,Q,6.96,1035.0,-0.096104
10709,28/04/2006,11,MANATRON INC,Q,6.8,795.0,-0.022988
10709,31/05/2006,11,MANATRON INC,Q,5.96,1467.0,-0.123529
10709,30/06/2006,11,MANATRON INC,Q,6.21,1205.0,0.041946
10709,31/07/2006,11,MANATRON INC,Q,6.25,1207.0,0.006441
10709,31/08/2006,11,MANATRON INC,Q,6.42,672.0,0.027200
10709,29/09/2006,11,MANATRON INC,Q,6.95,1118.0,0.082554
10709,31/10/2006,11,MANATRON INC,Q,6.9,525.0,-0.007194
10709,30/11/2006,11,MANATRON INC,Q,7.2,1155.0,0.043478
10709,29/12/2006,11,MANATRON INC,Q,8.7,1972.0,0.208333
10709,31/01/2007,11,MANATRON INC,Q,8.85,1552.0,0.017241
10709,28/02/2007,11,MANATRON INC,Q,8.57,950.0,-0.031638
10709,30/03/2007,11,MANATRON INC,Q,8.9,4962.0,0.038506
10709,30/04/2007,11,MANATRON INC,Q,9.13,1211.0,0.025843
10709,31/05/2007,11,MANATRON INC,Q,9.25,1299.0,0.013143
10709,29/06/2007,11,MANATRON INC,Q,8.88,2568.0,-0.040000
10709,31/07/2007,11,MANATRON INC,Q,8.75,2359.0,-0.014640
10709,31/08/2007,11,MANATRON INC,Q,8.8,1084.0,0.005714
10709,28/09/2007,11,MANATRON INC,Q,9.03,1567.0,0.026136
10709,31/10/2007,11,MANATRON INC,Q,9.25,1139.0,0.024363
10709,30/11/2007,11,MANATRON INC,Q,8.95,617.0,-0.032432
10709,31/12/2007,11,MANATRON INC,Q,8.64,1396.0,-0.034637
10709,31/01/2008,11,MANATRON INC,Q,11.45,16672.0,0.325231
10709,29/02/2008,11,MANATRON INC,Q,11.55,3233.0,0.008734
10709,31/03/2008,11,MANATRON INC,Q,11.96,5583.0,0.035498
10977,30/01/1987,11,TOLLAND BANK F S B CT,Q,14.875,5672.0,0.190000
10977,27/02/1987,11,TOLLAND BANK F S B CT,Q,15.5,1797.0,0.042017
10977,31/03/1987,11,TOLLAND BANK F S B CT,Q,-15.5,2754.0,0.000000
10977,30/04/1987,11,TOLLAND BANK F S B CT,Q,-14.75,587.0,-0.048387
10977,29/05/1987,11,TOLLAND BANK F S B CT,Q,13.75,606.0,-0.067797
10977,30/06/1987,11,TOLLAND BANK F S B CT,Q,14.75,684.0,0.072727
10977,31/07/1987,11,TOLLAND BANK F S B CT,Q,14.0,1884.0,-0.044068
10977,31/08/1987,11,TOLLAND BANK F S B CT,Q,14.0,438.0,0.000000
10977,30/09/1987,11,TOLLAND BANK CT,Q,14.625,785.0,0.044643
10977,30/10/1987,11,TOLLAND BANK CT,Q,10.0,1339.0,-0.309402
10977,30/11/1987,11,TOLLAND BANK CT,Q,11.75,323.0,0.175000
10977,31/12/1987,11,TOLLAND BANK CT,Q,10.75,259.0,-0.085106
10977,29/01/1988,11,TOLLAND BANK CT,Q,11.75,159.0,0.102326
10977,29/02/1988,11,TOLLAND BANK CT,Q,12.75,205.0,0.085106
10977,31/03/1988,11,TOLLAND BANK CT,Q,11.0,83.0,-0.137255
10977,29/04/1988,11,TOLLAND BANK CT,Q,11.5,193.0,0.054545
10977,31/05/1988,11,TOLLAND BANK CT,Q,-10.875,199.0,-0.054348
10977,30/06/1988,11,TOLLAND BANK CT,Q,-11.5,155.0,0.057471
10977,29/07/1988,11,TOLLAND BANK CT,Q,11.25,1110.0,-0.012174
10977,31/08/1988,11,TOLLAND BANK CT,Q,11.25,220.0,0.000000
10977,30/09/1988,11,TOLLAND BANK CT,Q,11.375,228.0,0.011111
10977,31/10/1988,11,TOLLAND BANK CT,Q,-10.75,103.0,-0.045275
10977,30/11/1988,11,TOLLAND BANK CT,Q,10.5,375.0,-0.023256
10977,30/12/1988,11,TOLLAND BANK CT,Q,10.375,321.0,-0.011905
10977,31/01/1989,11,TOLLAND BANK CT,Q,-10.75,213.0,0.046747
10977,28/02/1989,11,TOLLAND BANK CT,Q,10.875,153.0,0.011628
10977,31/03/1989,11,TOLLAND BANK CT,Q,10.75,391.0,-0.011494
10977,28/04/1989,11,TOLLAND BANK CT,Q,10.5,187.0,-0.012093
10977,31/05/1989,11,TOLLAND BANK CT,Q,-10.5,1651.0,0.000000
10977,30/06/1989,11,TOLLAND BANK CT,Q,10.5,249.0,0.000000
10977,31/07/1989,11,TOLLAND BANK CT,Q,10.75,371.0,0.035238
10977,31/08/1989,11,TOLLAND BANK CT,Q,-10.375,376.0,-0.034884
10977,29/09/1989,11,TOLLAND BANK CT,Q,-10.0,565.0,-0.036145
10977,31/10/1989,11,TOLLAND BANK CT,Q,-9.375,250.0,-0.050500
10977,30/11/1989,11,TOLLAND BANK CT,Q,-8.5,127.0,-0.093333
10977,29/12/1989,11,TOLLAND BANK CT,Q,7.5,465.0,-0.117647
10977,31/01/1990,11,TOLLAND BANK CT,Q,7.75,365.0,0.049333
10977,28/02/1990,11,TOLLAND BANK CT,Q,-7.375,21.0,-0.048387
10977,30/03/1990,11,TOLLAND BANK CT,Q,-7.25,76.0,-0.016949
10977,30/04/1990,11,TOLLAND BANK CT,Q,8.5,1154.0,0.188966
10977,31/05/1990,11,TOLLAND BANK CT,Q,9.0,128.0,0.058824
10977,29/06/1990,11,TOLLAND BANK CT,Q,-8.875,552.0,-0.013889
10977,31/07/1990,11,TOLLAND BANK CT,Q,-8.0,398.0,-0.085070
10977,31/08/1990,11,TOLLAND BANK CT,Q,-6.625,97.0,-0.171875
10977,28/09/1990,11,TOLLAND BANK CT,Q,5.5,60.0,-0.169811
10977,31/10/1990,11,TOLLAND BANK CT,Q,-5.25,103.0,-0.038182
10977,30/11/1990,11,TOLLAND BANK CT,Q,4.75,343.0,-0.095238
11091,27/02/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.125,320.0,C
11091,31/03/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.10938,456.0,-0.125000
11091,30/04/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.0625,873.0,-0.428571
11091,29/05/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.0625,452.0,0.000000
11091,30/06/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.0625,546.0,0.000000
11091,31/07/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.0625,61.0,0.000000
11091,31/08/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.04688,498.0,-0.250000
11091,30/09/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.04688,480.0,0.000000
11091,30/10/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.04688,870.0,0.000000
11091,30/11/1987,11,COMPUFLIGHT OPERATIONS SVC INC,Q,-0.04688,20.0,0.000000
11091,31/12/1987,11,COMPUFLIGHT INC,Q,-0.04688,456.0,0.000000
11091,29/01/1988,11,COMPUFLIGHT INC,Q,-0.04688,380.0,0.000000
11091,29/02/1988,11,COMPUFLIGHT INC,Q,-0.04688,591.0,0.000000
11091,31/03/1988,11,COMPUFLIGHT INC,Q,-0.04688,4260.0,0.000000
11091,29/04/1988,11,COMPUFLIGHT INC,Q,-0.04688,343.0,0.000000
11091,31/05/1988,11,COMPUFLIGHT INC,Q,-0.04688,429.0,0.000000
11091,30/06/1988,11,COMPUFLIGHT INC,Q,-0.04688,1128.0,0.000000
11091,29/07/1988,11,COMPUFLIGHT INC,Q,-0.04688,9642.0,0.000000
11091,31/08/1988,11,COMPUFLIGHT INC,Q,-0.04688,1700.0,0.000000
11091,30/09/1988,11,COMPUFLIGHT INC,Q,-0.04688,2144.0,0.000000
11091,31/10/1988,11,COMPUFLIGHT INC,Q,-0.04688,290.0,0.000000
11091,31/08/1989,11,COMPUFLIGHT INC,Q,-0.07813,52196.0,C
11091,29/09/1989,11,COMPUFLIGHT INC,Q,-0.07813,28958.0,0.000000
11091,31/10/1989,11,COMPUFLIGHT INC,Q,-0.04688,9677.0,-0.400000
11091,30/11/1989,11,COMPUFLIGHT INC,Q,-0.04688,8247.0,0.000000
11091,29/12/1989,11,COMPUFLIGHT INC,Q,-0.04688,3956.0,0.000000
11091,31/01/1990,11,COMPUFLIGHT INC,Q,-0.04688,4668.0,0.000000
11091,28/02/1990,11,COMPUFLIGHT INC,Q,-0.04688,11656.0,0.000000
11091,30/03/1990,11,COMPUFLIGHT INC,Q,-0.04688,35312.0,0.000000
11091,30/04/1990,11,COMPUFLIGHT INC,Q,-1.35938,26307.0,-0.275001
11091,31/05/1990,11,COMPUFLIGHT INC,Q,-1.0,963.0,-0.264368
11091,29/06/1990,11,COMPUFLIGHT INC,Q,-1.0,1229.0,0.000000
11091,31/07/1990,11,COMPUFLIGHT INC,Q,-0.90625,809.0,-0.093750
11091,31/08/1990,11,COMPUFLIGHT INC,Q,-0.59375,1329.0,-0.344828
11091,28/09/1990,11,COMPUFLIGHT INC,Q,-0.59375,413.0,0.000000
11091,31/10/1990,11,COMPUFLIGHT INC,Q,-0.48438,75.0,-0.184211
11091,30/11/1990,11,COMPUFLIGHT INC,Q,-0.42188,426.0,-0.129032
11091,31/12/1990,11,COMPUFLIGHT INC,Q,-0.59375,705.0,0.407407
11091,31/01/1991,11,COMPUFLIGHT INC,Q,-0.82813,586.0,0.394737
11091,28/02/1991,11,COMPUFLIGHT INC,Q,-0.84375,212.0,0.018868
11091,28/03/1991,11,COMPUFLIGHT INC,Q,-0.78125,613.0,-0.074074
11091,30/04/1991,11,COMPUFLIGHT INC,Q,-0.625,700.0,-0.200000
11091,31/05/1991,11,COMPUFLIGHT INC,Q,-0.3125,811.0,-0.500000
11091,28/06/1991,11,COMPUFLIGHT INC,Q,-0.45313,2623.0,0.450000
11091,31/07/1991,11,COMPUFLIGHT INC,Q,-0.45313,94.0,0.000000
11091,30/08/1991,11,COMPUFLIGHT INC,Q,-0.45313,55.0,0.000000
11091,30/09/1991,11,COMPUFLIGHT INC,Q,-1.6875,4318.0,2.724138
11091,31/10/1991,11,COMPUFLIGHT INC,Q,-1.5625,1736.0,-0.074074
11091,29/11/1991,11,COMPUFLIGHT INC,Q,-1.1875,1349.0,-0.240000
11091,31/12/1991,11,COMPUFLIGHT INC,Q,-1.375,369.0,0.157895
11091,31/01/1992,11,COMPUFLIGHT INC,Q,-1.5,749.0,0.090909
11091,28/02/1992,11,COMPUFLIGHT INC,Q,-1.9375,1999.0,0.291667
11091,31/03/1992,11,COMPUFLIGHT INC,Q,-1.625,639.0,-0.161290
11091,30/04/1992,11,COMPUFLIGHT INC,Q,-1.1875,1088.0,-0.269231
11091,29/05/1992,11,COMPUFLIGHT INC,Q,-1.3125,344.0,0.105263
11091,30/06/1992,11,COMPUFLIGHT INC,Q,0.875,760.0,-0.333333
11091,31/07/1992,11,COMPUFLIGHT INC,Q,0.6875,491.0,-0.214286
11091,31/08/1992,11,COMPUFLIGHT INC,Q,0.65625,270.0,-0.045455
11091,30/09/1992,11,COMPUFLIGHT INC,Q,0.625,119.0,-0.047619
11091,30/10/1992,11,COMPUFLIGHT INC,Q,-0.65625,213.0,0.050000
11091,30/11/1992,11,COMPUFLIGHT INC,Q,-0.5625,173.0,-0.142857
11091,31/12/1992,11,COMPUFLIGHT INC,Q,0.4375,468.0,-0.222222
11091,29/01/1993,11,COMPUFLIGHT INC,Q,-0.59375,114.0,0.357143
11091,26/02/1993,11,COMPUFLIGHT INC,Q,-0.39063,266.0,-0.342105
11091,31/03/1993,11,COMPUFLIGHT INC,Q,0.34375,113.0,-0.120000
11091,30/04/1993,11,COMPUFLIGHT INC,Q,-1.3125,192.0,-0.045455
11091,28/05/1993,11,COMPUFLIGHT INC,Q,-1.5625,104.0,0.190476
11091,30/06/1993,11,COMPUFLIGHT INC,Q,1.4375,104.0,-0.080000
11091,30/07/1993,11,COMPUFLIGHT INC,Q,-1.1875,100.0,-0.173913
11091,31/08/1993,11,COMPUFLIGHT INC,Q,-1.125,319.0,-0.052632
11091,30/09/1993,11,COMPUFLIGHT INC,Q,1.0,47.0,-0.111111
11091,29/10/1993,11,COMPUFLIGHT INC,Q,-1.125,11.0,0.125000
11091,30/11/1993,11,COMPUFLIGHT INC,Q,-1.125,152.0,0.000000
11091,31/12/1993,11,COMPUFLIGHT INC,Q,0.875,230.0,-0.222222
11091,31/01/1994,11,COMPUFLIGHT INC,Q,-1.375,374.0,0.571429
11091,28/02/1994,11,COMPUFLIGHT INC,Q,-1.3125,110.0,-0.045455
11091,31/03/1994,11,COMPUFLIGHT INC,Q,-1.3125,17.0,0.000000
11091,29/04/1994,11,COMPUFLIGHT INC,Q,-1.0625,32.0,-0.190476
11618,31/08/1987,11,FASTENAL CO,Q,-13.1875,8041.0,C
11618,30/09/1987,11,FASTENAL CO,Q,14.875,5221.0,0.127962
11618,30/10/1987,11,FASTENAL CO,Q,12.75,5689.0,-0.142857
11618,30/11/1987,11,FASTENAL CO,Q,12.75,1019.0,0.000000
11618,31/12/1987,11,FASTENAL CO,Q,14.75,944.0,0.156863
11618,29/01/1988,11,FASTENAL CO,Q,16.25,1339.0,0.101695
11618,29/02/1988,11,FASTENAL CO,Q,16.75,567.0,0.030769
11618,31/03/1988,11,FASTENAL CO,Q,15.625,1278.0,-0.067164
11618,29/04/1988,11,FASTENAL CO,Q,20.5,4446.0,0.312000
11618,31/05/1988,11,FASTENAL CO,Q,21.625,1252.0,0.054878
11618,30/06/1988,11,FASTENAL CO,Q,22.0,1331.0,0.017341
11618,29/07/1988,11,FASTENAL CO,Q,25.0,2796.0,0.136364
11618,31/08/1988,11,FASTENAL CO,Q,23.75,2621.0,-0.050000
11618,30/09/1988,11,FASTENAL CO,Q,19.75,1955.0,0.247368
11618,31/10/1988,11,FASTENAL CO,Q,18.5,2652.0,-0.063291
11618,30/11/1988,11,FASTENAL CO,Q,19.0,2430.0,0.027027
11618,30/12/1988,11,FASTENAL CO,Q,19.0,1145.0,0.000000
11618,31/01/1989,11,FASTENAL CO,Q,21.75,3857.0,0.144737
11618,28/02/1989,11,FASTENAL CO,Q,20.75,2597.0,-0.045977
11618,31/03/1989,11,FASTENAL CO,Q,24.0,2925.0,0.156627
11618,28/04/1989,11,FASTENAL CO,Q,23.5,6696.0,-0.020833
11618,31/05/1989,11,FASTENAL CO,Q,24.75,2462.0,0.053191
11618,30/06/1989,11,FASTENAL CO,Q,25.5,3461.0,0.030303
11618,31/07/1989,11,FASTENAL CO,Q,26.25,3574.0,0.029412
11618,31/08/1989,11,FASTENAL CO,Q,29.75,2611.0,0.133333
11618,29/09/1989,11,FASTENAL CO,Q,28.125,2207.0,-0.054622
11618,31/10/1989,11,FASTENAL CO,Q,27.75,5299.0,-0.013333
11618,30/11/1989,11,FASTENAL CO,Q,28.5,2126.0,0.027027
11618,29/12/1989,11,FASTENAL CO,Q,30.0,2000.0,0.052632
11618,31/01/1990,11,FASTENAL CO,Q,29.0,4840.0,-0.033333
11618,28/02/1990,11,FASTENAL CO,Q,17.25,4597.0,0.189655
11618,30/03/1990,11,FASTENAL CO,Q,20.25,9462.0,0.173913
11618,30/04/1990,11,FASTENAL CO,Q,21.75,8472.0,0.074074
11618,31/05/1990,11,FASTENAL CO,Q,23.0,10481.0,0.057471
11618,29/06/1990,11,FASTENAL CO,Q,23.0,9550.0,0.000000
11618,31/07/1990,11,FASTENAL CO,Q,22.0,6511.0,-0.043478
11618,31/08/1990,11,FASTENAL CO,Q,20.5,7898.0,-0.068182
11618,28/09/1990,11,FASTENAL CO,Q,20.375,4666.0,-0.006098
11618,31/10/1990,11,FASTENAL CO,Q,13.625,16014.0,-0.331288
11618,30/11/1990,11,FASTENAL CO,Q,17.75,9014.0,0.302752
11618,31/12/1990,11,FASTENAL CO,Q,16.375,7257.0,-0.077465
11618,31/01/1991,11,FASTENAL CO,Q,19.5,7619.0,0.190840
11618,28/02/1991,11,FASTENAL CO,Q,23.5,9230.0,0.207692
11618,28/03/1991,11,FASTENAL CO,Q,28.25,8167.0,0.202128
11618,30/04/1991,11,FASTENAL CO,Q,21.0,21477.0,-0.256637
11618,31/05/1991,11,FASTENAL CO,Q,24.0,7793.0,0.142857
11618,28/06/1991,11,FASTENAL CO,Q,22.25,4828.0,-0.072917
11618,31/07/1991,11,FASTENAL CO,Q,23.75,4542.0,0.067416
11618,30/08/1991,11,FASTENAL CO,Q,28.25,5841.0,0.189474
11618,30/09/1991,11,FASTENAL CO,Q,25.5,5523.0,-0.097345
11618,31/10/1991,11,FASTENAL CO,Q,25.75,7300.0,0.009804
11618,29/11/1991,11,FASTENAL CO,Q,25.5,3211.0,-0.009709
11618,31/12/1991,11,FASTENAL CO,Q,32.875,6154.0,0.289216
11618,31/01/1992,11,FASTENAL CO,Q,32.25,12381.0,-0.019011
11618,28/02/1992,11,FASTENAL CO,Q,31.75,6697.0,-0.013643
11618,31/03/1992,11,FASTENAL CO,Q,15.25,6085.0,-0.039370
11618,30/04/1992,11,FASTENAL CO,Q,15.75,17017.0,0.032787
11618,29/05/1992,11,FASTENAL CO,Q,17.0,11925.0,0.079365
11618,30/06/1992,11,FASTENAL CO,Q,16.25,15834.0,-0.044118
11618,31/07/1992,11,FASTENAL CO,Q,17.75,16959.0,0.092308
11618,31/08/1992,11,FASTENAL CO,Q,16.5,6060.0,-0.070423
11618,30/09/1992,11,FASTENAL CO,Q,16.25,5475.0,-0.015152
11618,30/10/1992,11,FASTENAL CO,Q,18.75,11972.0,0.153846
11618,30/11/1992,11,FASTENAL CO,Q,20.25,11532.0,0.080000
11618,31/12/1992,11,FASTENAL CO,Q,20.75,16321.0,0.024691
11618,29/01/1993,11,FASTENAL CO,Q,22.5,12717.0,0.084337
11618,26/02/1993,11,FASTENAL CO,Q,22.0,7642.0,-0.020889
11618,31/03/1993,11,FASTENAL CO,Q,25.5,10847.0,0.159091
11618,30/04/1993,11,FASTENAL CO,Q,22.25,9895.0,-0.127451
11618,28/05/1993,11,FASTENAL CO,Q,24.25,10430.0,0.089888
11618,30/06/1993,11,FASTENAL CO,Q,24.75,8684.0,0.020619
11618,30/07/1993,11,FASTENAL CO,Q,24.0,12374.0,-0.030303
11618,31/08/1993,11,FASTENAL CO,Q,25.5,6055.0,0.062500
11618,30/09/1993,11,FASTENAL CO,Q,25.75,9126.0,0.009804
11618,29/10/1993,11,FASTENAL CO,Q,30.75,18066.0,0.194175
11618,30/11/1993,11,FASTENAL CO,Q,29.75,13221.0,-0.032520
